Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.4_PICK & PLACE\Lion_Tracker_V1.4_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       24/03/20
Time:       13:06
Revision:   cf541743ba889e7ad45d1ffd7f3943996e9aff3d
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C34","CAP0402","105.4002","55.1898","105.4002","55.1898","104.9202","55.1898","BottomLayer","360","2.2uF 6V3"
"C23","CAP0603","104.6202","36.1198","104.6202","36.1198","104.6202","35.3698","BottomLayer","90","22uF/4V"
"C22","CAP0402","105.9702","35.9998","105.9702","35.9998","105.9702","35.5198","BottomLayer","90","100nF"
"C21","CAP0402","101.4602","32.3798","101.4602","32.3798","101.9402","32.3798","BottomLayer","180","100nF"
"C20","CAP0603","101.7302","33.7398","101.7302","33.7398","102.4802","33.7398","BottomLayer","180","10uF"
"C19","CAP0603","97.2202","34.9698","97.2202","34.9698","97.2202","35.7198","BottomLayer","270","10uF"
"C18","CAP0603","95.5402","34.9598","95.5402","34.9598","95.5402","35.7098","BottomLayer","270","10uF"
"C17","CAP0402","96.8000","52.3600","96.8000","52.3600","96.8000","51.8800","BottomLayer","90","10nF"
"C16","CAP0402","90.8000","74.6200","90.8000","74.6200","91.2800","74.6200","BottomLayer","180","100nF"
"C15","CAP0402","90.4200","62.5600","90.4200","62.5600","90.4200","63.0400","BottomLayer","270","1uF"
"C14","CAP0402","106.4902","58.9898","106.4902","58.9898","106.8296","59.3292","BottomLayer","225","100nF"
"C13","CAP0402","107.1202","57.7098","107.1202","57.7098","107.4596","58.0492","BottomLayer","225","1uF"
"C12","CAP0603","104.6602","57.1598","104.6602","57.1598","105.1906","57.6901","BottomLayer","225","10uF"
"C11","CAP0402","106.4702","68.8198","106.4702","68.8198","106.4702","68.3398","BottomLayer","90","100nF"
"C8","CAP0402","92.5002","74.3298","92.5002","74.3298","92.5002","74.8098","BottomLayer","270","100nF"
"C4","CAP0402","90.6762","55.6018","90.6762","55.6018","90.6762","56.0818","BottomLayer","270","100nF"
"C3","CAP0402","90.6752","53.0598","90.6752","53.0598","90.6752","52.5798","BottomLayer","90","1uF"
"C2","CAP0402","96.5100","48.9598","96.5100","48.9598","96.0300","48.9598","BottomLayer","360","470pF"
"C1","CAP0402","92.0402","49.5098","92.0402","49.5098","91.5602","49.5098","BottomLayer","360","33nF"
"R1","RES0402","118.0802","48.3898","118.0802","48.3898","118.5802","48.3898","BottomLayer","180","0R"
"R18","RES0402","132.8902","70.3398","132.8902","70.3398","132.3902","70.3398","BottomLayer","360","10k"
"U7","WLP-6","126.7000","36.1200","126.7000","36.1200","126.9000","35.7200","BottomLayer","90","MAX38640AENT+"
"C7","CAP0402","124.0902","74.6298","124.0902","74.6298","123.6102","74.6298","BottomLayer","360","3.9pF"
"U10","LGA-12","130.0000","73.8300","130.0000","73.8300","129.2500","73.0800","BottomLayer","360","LIS2DW12TR"
"C6","CAP0402","133.5100","73.1100","133.5100","73.1100","133.5100","73.5900","BottomLayer","270","100nF"
"C5","CAP0603","132.0900","73.3700","132.0900","73.3700","132.0900","72.6200","BottomLayer","90","10uF"
"A2","SR42I010-L","130.7800","86.3600","130.7800","86.3600","125.7300","82.0600","BottomLayer","180","SR42I010-L"
"A1","MPA-184","126.0347","51.9232","124.9347","50.8232","126.0347","51.9232","TopLayer","0","MPA-184 1594MHz"
"C33","CAP0603","130.1802","53.0498","130.1802","53.0498","130.1802","53.7998","BottomLayer","270","4u7/16V"
"U1","S-LGA51","119.6600","53.9100","119.6600","53.9100","117.6600","51.9100","BottomLayer","360","Ublox ZOE-M8Q"
"U14","PWSON-6","119.2102","78.5198","119.2102","78.5198","118.5102","78.0198","BottomLayer","90","BQ29700DSET"
"T6","SOT23-3AL","116.2802","82.4798","116.2802","82.4798","115.3102","83.4498","BottomLayer","270","SI2374DS-T1-GE3"
"T5","SOT23-3AL","116.2702","78.9198","116.2702","78.9198","117.2402","77.9498","BottomLayer","90","SI2374DS-T1-GE3"
"R36","RES0402","122.1202","77.5898","122.1202","77.5898","122.6202","77.5898","BottomLayer","180","2.2k"
"R35","RES0402","123.2302","78.6898","123.2302","78.6898","122.7302","78.6898","BottomLayer","360","330R"
"C45","CAP0402","123.2502","79.8098","123.2502","79.8098","122.7702","79.8098","BottomLayer","360","100nF"
"U13","SOT23-5","129.0002","25.9598","129.0002","25.9598","127.6502","25.0098","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","120.7202","19.3798","120.7202","19.3798","121.4702","17.9298","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","116.2102","17.0948","116.2102","17.0948","117.1802","16.1248","BottomLayer","90","DMG2302UK-7"
"R34","RES0402","126.3502","21.0398","126.3502","21.0398","126.3502","20.5398","BottomLayer","90","10k"
"R33","RES0402","126.3502","23.0298","126.3502","23.0298","126.3502","22.5298","BottomLayer","90","165k"
"R31","RES0402","116.1702","13.7748","116.1702","13.7748","115.6702","13.7748","BottomLayer","360","100R"
"R30","RES0402","121.8802","24.9798","121.8802","24.9798","121.3802","24.9798","BottomLayer","360","10k"
"R29","RES0402","131.6102","25.8698","131.6102","25.8698","131.6102","26.3698","BottomLayer","270","2k"
"R28","RES0402","124.2202","24.9898","124.2202","24.9898","123.7202","24.9898","BottomLayer","360","52.3k"
"R27","RES0402","118.5002","17.5198","118.5002","17.5198","118.5002","18.0198","BottomLayer","270","1M/0402"
"L6","SRN5020TA","116.9002","21.7498","116.9002","21.7498","116.9002","19.9498","BottomLayer","90","SRN5020TA-220M"
"F1","FUSE0603","128.8902","23.5098","128.8902","23.5098","129.7902","23.5098","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","128.4902","19.2198","128.4902","19.2198","128.4902","21.1848","BottomLayer","270","SMAJ28A"
"D3","MB1S","133.1002","20.1298","133.1002","20.1298","131.8302","23.3798","BottomLayer","0","MB1S"
"C43","CAP0402","121.7902","16.9098","121.7902","16.9098","122.2702","16.9098","BottomLayer","180","1uF"
"C42","CAP0603","122.4802","22.9098","122.4802","22.9098","122.4802","22.1598","BottomLayer","90","10uF"
"C41","CAP0603","124.0002","22.8998","124.0002","22.8998","124.0002","22.1498","BottomLayer","90","10uF"
"C40","CAP0402","125.8002","25.0598","125.8002","25.0598","125.8002","25.5398","BottomLayer","270","1uF"
"C39","CAP0402","120.6502","22.5698","120.6502","22.5698","121.1302","22.5698","BottomLayer","180","100nF"
"C32","CAP0805","125.8102","18.1298","125.8102","18.1298","125.8102","19.0798","BottomLayer","270","10uF /35V"
"C31","CAP0805","123.6602","18.1198","123.6602","18.1198","123.6602","19.0698","BottomLayer","270","10uF /35V"
"U4","Lora_Module_ES0","125.7505","63.1919","125.5302","63.4500","133.0361","62.1313","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","120.9067","57.0000","120.9067","57.0000","121.6067","57.0000","BottomLayer","180","9HT11-32.768KEZC-T"
"U9","SOT23-3AL","135.0502","39.5798","135.0502","39.5798","136.0202","40.5498","BottomLayer","180","DRV5032FBDBZR"
"U8","VDFN_2x2","132.1302","53.1298","132.1302","53.1298","131.3802","54.1798","BottomLayer","360","MCP1810T"
"U6","DSBGA-6","116.7900","68.8500","116.7900","68.8500","117.1900","68.6500","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","117.6800","66.8400","117.6800","66.8400","118.1800","67.3900","BottomLayer","270","HHM22106C1"
"U3","QFN-12","121.1402","73.9200","121.1402","73.9198","120.1782","73.4198","BottomLayer","90","PE64102"
"U2","uDFN-6","119.6900","50.6000","119.6900","50.6000","119.9900","51.1000","BottomLayer","270","MAX2659"
"T3","VMT6","117.7400","72.5300","117.7400","72.5300","117.2400","72.1000","BottomLayer","90","VT6M1T2CR"
"T2","VMT6","132.7602","33.0698","132.7602","33.0698","133.2602","33.4998","BottomLayer","270","VT6M1T2CR"
"T1","SOT-563","118.0300","58.2400","118.0300","58.2400","117.5300","58.9150","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","126.3902","37.5498","126.3902","37.5498","126.8902","37.5498","BottomLayer","180","768k"
"R23","RES0402","125.5402","34.1898","125.5402","34.1898","125.5402","33.6898","BottomLayer","90","100R"
"R21","RES0402","116.3200","71.0300","116.3200","71.0300","116.3200","70.5300","BottomLayer","90","100R"
"R20","RES0402","117.9000","71.0000","117.9000","71.0000","118.4000","71.0000","BottomLayer","180","100k"
"R19","RES0402","116.2200","66.3400","116.2200","66.3400","116.2200","66.8400","BottomLayer","270","50R"
"R17","RES0402","131.4102","67.6798","131.4102","67.6798","131.0567","68.0333","BottomLayer","315","10k"
"R15","RES0402","131.2102","30.9298","131.2102","30.9298","131.2102","30.4298","BottomLayer","90","390R"
"R14","RES0402","134.6002","32.6698","134.6002","32.6698","135.1002","32.6698","BottomLayer","180","100R"
"R13","RES0402","131.0702","33.0598","131.0702","33.0598","131.0702","33.5598","BottomLayer","270","100k"
"R12","RES0402","133.9002","31.4598","133.9002","31.4598","133.4002","31.4598","BottomLayer","360","330R"
"R11","RES0402","130.5202","71.5798","130.5202","71.5798","130.5202","71.0798","BottomLayer","90","10k"
"R10","RES0402","132.8902","71.4198","132.8902","71.4198","132.3902","71.4198","BottomLayer","360","10k"
"R9","RES0402","133.9542","43.4618","133.9542","43.4618","133.4542","43.4618","BottomLayer","360","100R"
"R8","RES0402","118.0200","59.8300","118.0200","59.8300","118.5200","59.8300","BottomLayer","180","100k"
"R7","RES0402","119.5200","58.7100","119.5200","58.7100","119.5200","59.2100","BottomLayer","270","100k"
"R6","RES0402","116.5400","57.7000","116.5400","57.7000","116.5400","57.2000","BottomLayer","90","100k"
"R5","RES0402","116.5400","60.2800","116.5400","60.2800","116.5400","60.7800","BottomLayer","270","100k"
"R4","RES0402","116.5202","48.9998","116.5202","48.9998","116.5202","49.4998","BottomLayer","270","100k"
"R3","RES0402","118.0500","50.8000","118.0500","50.8000","117.5500","50.8000","BottomLayer","360","1M/0402"
"R2","RES0402","122.8000","54.7600","122.8000","54.7600","122.8000","54.2600","BottomLayer","90","100R"
"L5","IND2.3X1.7","128.6300","36.1200","128.6300","36.1200","128.6300","35.3200","BottomLayer","90","2.2uH"
"L1","IND0402","120.4500","48.9598","120.4500","48.9598","119.9800","48.9598","BottomLayer","360","8.2nH"
"D2","LED0603","133.6602","42.0368","133.6602","42.0368","132.8602","42.0368","BottomLayer","360","LED RED"
"D1","SOD-923","125.7202","49.2098","125.7202","49.2098","126.1445","48.7855","BottomLayer","135","ESD9R3.3ST5G"
"C36","CAP0402","132.7502","40.0498","132.7502","40.0498","132.7502","40.5298","BottomLayer","270","1uF"
"C34","CAP0402","131.4002","55.1898","131.4002","55.1898","130.9202","55.1898","BottomLayer","360","2.2uF 6V3"
"C23","CAP0603","130.6202","36.1198","130.6202","36.1198","130.6202","35.3698","BottomLayer","90","22uF/4V"
"C22","CAP0402","131.9702","35.9998","131.9702","35.9998","131.9702","35.5198","BottomLayer","90","100nF"
"C21","CAP0402","127.4602","32.3798","127.4602","32.3798","127.9402","32.3798","BottomLayer","180","100nF"
"C20","CAP0603","127.7302","33.7398","127.7302","33.7398","128.4802","33.7398","BottomLayer","180","10uF"
"C19","CAP0603","123.2202","34.9698","123.2202","34.9698","123.2202","35.7198","BottomLayer","270","10uF"
"C18","CAP0603","121.5402","34.9598","121.5402","34.9598","121.5402","35.7098","BottomLayer","270","10uF"
"C17","CAP0402","122.8000","52.3600","122.8000","52.3600","122.8000","51.8800","BottomLayer","90","10nF"
"C16","CAP0402","116.8000","74.6200","116.8000","74.6200","117.2800","74.6200","BottomLayer","180","100nF"
"C15","CAP0402","116.4200","62.5600","116.4200","62.5600","116.4200","63.0400","BottomLayer","270","1uF"
"C14","CAP0402","132.4902","58.9898","132.4902","58.9898","132.8296","59.3292","BottomLayer","225","100nF"
"C13","CAP0402","133.1202","57.7098","133.1202","57.7098","133.4596","58.0492","BottomLayer","225","1uF"
"C12","CAP0603","130.6602","57.1598","130.6602","57.1598","131.1906","57.6901","BottomLayer","225","10uF"
"C11","CAP0402","132.4702","68.8198","132.4702","68.8198","132.4702","68.3398","BottomLayer","90","100nF"
"C8","CAP0402","118.5002","74.3298","118.5002","74.3298","118.5002","74.8098","BottomLayer","270","100nF"
"C4","CAP0402","116.6762","55.6018","116.6762","55.6018","116.6762","56.0818","BottomLayer","270","100nF"
"C3","CAP0402","116.6752","53.0598","116.6752","53.0598","116.6752","52.5798","BottomLayer","90","1uF"
"C2","CAP0402","122.5100","48.9598","122.5100","48.9598","122.0300","48.9598","BottomLayer","360","470pF"
"C1","CAP0402","118.0402","49.5098","118.0402","49.5098","117.5602","49.5098","BottomLayer","360","33nF"
