Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\SmartParks\Smartparks - Fence monitor\Electronics\04_OUTPUT_FILES\Fence monitor_V1.1_PICK & PLACE\Fence monitor_V1.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       13/08/20
Time:       09:20
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C14","CAP0402","71.0196","19.4798","71.0196","19.4798","70.5396","19.4798","BottomLayer","180","1nF"
"U2","SOIC-8_REFLOW","74.6996","15.8998","74.6996","15.8998","72.7946","13.2998","BottomLayer","180","TLV9052IDR"
"U1","VSSOP-10","66.4296","19.0998","66.4296","19.0998","68.6296","18.0998","BottomLayer","90","ADS1015IDGST"
"T4","SOT_23","71.3696","23.8298","71.3696","23.8298","72.5696","22.8798","BottomLayer","90","BC847B"
"T2","SOT_23","66.5096","15.1598","66.5096","15.1598","67.7096","14.2098","BottomLayer","90","BC847B"
"T1","VMT6","61.1996","13.5498","61.1996","13.5498","60.7696","13.0498","BottomLayer","180","VT6M1T2CR"
"R34","RES0402","73.9596","23.8098","73.9596","23.8098","73.9596","23.3098","BottomLayer","90","2R2"
"R33","RES0402","75.0796","23.8098","75.0796","23.8098","75.0796","24.3098","BottomLayer","270","47k"
"R32","RES0402","70.9096","17.2598","70.9096","17.2598","70.4096","17.2598","BottomLayer","180","22k"
"R30","RES0603","80.0996","20.8498","80.0996","20.8498","80.0996","20.0998","BottomLayer","90","150R"
"R28","RES0402","76.6496","22.1998","76.6496","22.1998","76.1496","22.1998","BottomLayer","180","47k"
"R27","RES0402","74.0696","21.2598","74.0696","21.2598","74.0696","20.7598","BottomLayer","90","10R"
"R26","RES0402","76.6496","21.1098","76.6496","21.1098","76.1496","21.1098","BottomLayer","180","47k"
"R25","RES0603","80.0996","23.8498","80.0996","23.8498","80.0996","23.0998","BottomLayer","90","11k?"
"R20","RES0603","80.0996","26.8998","80.0996","26.8998","80.0996","26.1498","BottomLayer","90","11k?"
"R17","RES0402","71.4396","15.6198","71.4396","15.6198","71.4396","16.1198","BottomLayer","270","47k"
"R16","RES0402","78.1996","19.4998","78.1996","19.4998","77.6996","19.4998","BottomLayer","180","22k"
"R15","RES0402","67.0196","12.9698","67.0196","12.9698","67.5196","12.9698","BottomLayer","360","2R2"
"R14","RES0603","80.0996","29.8998","80.0996","29.8998","80.0996","29.1498","BottomLayer","90","11k?"
"R11","RES0402","69.1196","15.6398","69.1196","15.6398","69.1196","16.1398","BottomLayer","270","47k"
"R8","RES0402","69.5696","14.0698","69.5696","14.0698","70.0696","14.0698","BottomLayer","360","10R"
"R7","RES0402","61.3296","12.1589","61.3296","12.1589","60.8296","12.1589","BottomLayer","180","1M/0402"
"R6","RES0402","59.5696","14.4598","59.5696","14.4598","59.5696","14.9598","BottomLayer","270","100R"
"R4","RES0402","61.1396","15.0498","61.1396","15.0498","60.6396","15.0498","BottomLayer","180","100k"
"R1","RES0402","65.0296","24.0298","65.0296","24.0298","65.5296","24.0298","BottomLayer","360","0R"
"P1","IRNAL_LION_ADDON","60.4996","37.1298","60.4996","37.1298","60.4996","32.1298","BottomLayer","90","IRNAS - LION_EXTENSION"
"C11","CAP0402","69.7696","21.8898","69.7696","21.8898","69.7696","21.4098","BottomLayer","90","100nF"
"C10","CAP0402","76.6396","23.3198","76.6396","23.3198","76.1596","23.3198","BottomLayer","180","1pF"
"C9","CAP0402","78.5996","21.0998","78.5996","21.0998","78.5996","20.6198","BottomLayer","90","1pF"
"C6","CAP0402","69.0496","12.9698","69.0496","12.9698","69.5296","12.9698","BottomLayer","360","100nF"
"C5","CAP0402","70.2496","15.6098","70.2496","15.6098","70.2496","15.1298","BottomLayer","90","1pF"
"C2","CAP0402","62.9396","16.0798","62.9396","16.0798","62.9396","16.5598","BottomLayer","270","100nF"
"C1","CAP0402","64.0896","16.0798","64.0896","16.0798","64.0896","16.5598","BottomLayer","270","1uF"
"D7","SOD-323","89.5300","35.0898","89.5300","35.0898","89.5300","36.1648","BottomLayer","360","uClamp3301D"
"R44","RES0402","90.1000","42.3998","90.1000","42.3998","89.6000","42.3998","BottomLayer","180","100R"
"R43","RES0402","90.1100","40.1298","90.1100","40.1298","89.6100","40.1298","BottomLayer","180","47R"
"R42","RES0402","90.1100","37.8698","90.1100","37.8698","89.6100","37.8698","BottomLayer","180","47R"
"R41","RES0402","89.6700","32.1298","89.6700","32.1298","89.1700","32.1298","BottomLayer","180","100R"
"C16","CAP0402","99.5900","21.0498","99.5900","21.0498","99.5900","21.5298","BottomLayer","270","100nF"
"C15","CAP0402","98.3100","21.0498","98.3100","21.0498","98.3100","21.5298","BottomLayer","270","10nF"
"C14","CAP0402","97.8200","19.4798","97.8200","19.4798","97.3400","19.4798","BottomLayer","180","1nF"
"U2","SOIC-8_REFLOW","101.5000","15.8998","101.5000","15.8998","99.5950","13.2998","BottomLayer","180","TLV9052IDR"
"U1","VSSOP-10","93.2300","19.0998","93.2300","19.0998","95.4300","18.0998","BottomLayer","90","ADS1015IDGST"
"T4","SOT_23","98.1700","23.8298","98.1700","23.8298","99.3700","22.8798","BottomLayer","90","BC847B"
"T2","SOT_23","93.3100","15.1598","93.3100","15.1598","94.5100","14.2098","BottomLayer","90","BC847B"
"T1","VMT6","88.0000","13.5498","88.0000","13.5498","87.5700","13.0498","BottomLayer","180","VT6M1T2CR"
"R34","RES0402","100.7600","23.8098","100.7600","23.8098","100.7600","23.3098","BottomLayer","90","2R2"
"R33","RES0402","101.8800","23.8098","101.8800","23.8098","101.8800","24.3098","BottomLayer","270","47k"
"R32","RES0402","97.7100","17.2598","97.7100","17.2598","97.2100","17.2598","BottomLayer","180","22k"
"R30","RES0603","106.9000","20.8498","106.9000","20.8498","106.9000","20.0998","BottomLayer","90","150R"
"R28","RES0402","103.4500","22.1998","103.4500","22.1998","102.9500","22.1998","BottomLayer","180","47k"
"R27","RES0402","100.8700","21.2598","100.8700","21.2598","100.8700","20.7598","BottomLayer","90","10R"
"R26","RES0402","103.4500","21.1098","103.4500","21.1098","102.9500","21.1098","BottomLayer","180","47k"
"R25","RES0603","106.9000","23.8498","106.9000","23.8498","106.9000","23.0998","BottomLayer","90","11k?"
"R20","RES0603","106.9000","26.8998","106.9000","26.8998","106.9000","26.1498","BottomLayer","90","11k?"
"R17","RES0402","98.2400","15.6198","98.2400","15.6198","98.2400","16.1198","BottomLayer","270","47k"
"R16","RES0402","105.0000","19.4998","105.0000","19.4998","104.5000","19.4998","BottomLayer","180","22k"
"R15","RES0402","93.8200","12.9698","93.8200","12.9698","94.3200","12.9698","BottomLayer","360","2R2"
"R14","RES0603","106.9000","29.8998","106.9000","29.8998","106.9000","29.1498","BottomLayer","90","11k?"
"R11","RES0402","95.9200","15.6398","95.9200","15.6398","95.9200","16.1398","BottomLayer","270","47k"
"R8","RES0402","96.3700","14.0698","96.3700","14.0698","96.8700","14.0698","BottomLayer","360","10R"
"R7","RES0402","88.1300","12.1589","88.1300","12.1589","87.6300","12.1589","BottomLayer","180","1M/0402"
"R6","RES0402","86.3700","14.4598","86.3700","14.4598","86.3700","14.9598","BottomLayer","270","100R"
"R4","RES0402","87.9400","15.0498","87.9400","15.0498","87.4400","15.0498","BottomLayer","180","100k"
"R1","RES0402","91.8300","24.0298","91.8300","24.0298","92.3300","24.0298","BottomLayer","360","0R"
"P1","IRNAL_LION_ADDON","87.3000","37.1298","87.3000","37.1298","87.3000","32.1298","BottomLayer","90","IRNAS - LION_EXTENSION"
"C11","CAP0402","96.5700","21.8898","96.5700","21.8898","96.5700","21.4098","BottomLayer","90","100nF"
"C10","CAP0402","103.4400","23.3198","103.4400","23.3198","102.9600","23.3198","BottomLayer","180","1pF"
"C9","CAP0402","105.4000","21.0998","105.4000","21.0998","105.4000","20.6198","BottomLayer","90","1pF"
"C6","CAP0402","95.8500","12.9698","95.8500","12.9698","96.3300","12.9698","BottomLayer","360","100nF"
"C5","CAP0402","97.0500","15.6098","97.0500","15.6098","97.0500","15.1298","BottomLayer","90","1pF"
"C2","CAP0402","89.7400","16.0798","89.7400","16.0798","89.7400","16.5598","BottomLayer","270","100nF"
"C1","CAP0402","90.8900","16.0798","90.8900","16.0798","90.8900","16.5598","BottomLayer","270","1uF"
