Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\SmartParks\Smartparks - Fence monitor\Electronics\04_OUTPUT_FILES\Fence monitor_V1.1_PICK & PLACE\Fence monitor_V1.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       13/08/20
Time:       09:20
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C4","CAP0805","36.7008","29.6998","36.7008","29.6998","37.6508","29.6998","TopLayer","180","1nF"
"C3","CAP0805","33.7008","28.8198","33.7008","28.8198","33.7008","27.8698","TopLayer","90","1nF"
"LOGO1","LOGO_1-10MM","-30.1311","-80.0700","75.6012","40.5998","-30.1311","-80.0700","TopLayer","90","IRNAS logo1-10mm"
"C8","CAP0603","72.3012","25.8998","72.3012","25.8998","72.3012","25.1498","TopLayer","90","4.7pF"
"R29","RES0603","68.2012","21.0498","68.2012","21.0498","68.2012","20.2998","TopLayer","90","220k"
"R23","RES0603","72.3012","28.9998","72.3012","28.9998","72.3012","28.2498","TopLayer","90","100k"
"R22","RES0603","66.3012","23.6998","66.3012","23.6998","66.8315","23.1695","TopLayer","135","100k"
"R19","RES0603","69.9412","29.6998","69.9412","29.6998","70.6912","29.6998","TopLayer","180","100k"
"R18","RES0603","63.0712","24.6998","63.0712","24.6998","63.8212","24.6998","TopLayer","180","100k"
"R13","RES0603","66.9212","29.6998","66.9212","29.6998","67.6712","29.6998","TopLayer","180","100k"
"R12","RES0603","60.5012","25.4298","60.5012","25.4298","60.5012","24.6798","TopLayer","90","100k"
"R40","RES2512","61.3630","51.9398","61.3630","51.9398","61.3630","54.6398","TopLayer","270","1M"
"R39","RES2512","66.7012","58.5998","66.7012","58.5998","69.4012","58.5998","TopLayer","180","1M"
"R36","RES0402","78.9298","22.9909","78.9298","22.9909","78.9298","22.4909","TopLayer","90","100R"
"R35","RES0402","71.5012","16.3998","71.5012","16.3998","71.0012","16.3998","TopLayer","360","100R"
"D6","LED0603","80.4012","22.2998","80.4012","22.2998","80.4012","21.4998","TopLayer","90","LED RED"
"D5","LED0603","70.5012","14.1998","70.5012","14.1998","70.5012","13.3998","TopLayer","90","LED RED"
"TAB2","WP-SMBU","64.4012","16.0998","64.4012","16.0998","64.4012","16.0998","TopLayer","180","WP-SMBU SMD"
"TAB1","WP-SMBU","75.4012","58.5898","75.4012","58.5898","75.4012","58.5898","TopLayer","180","WP-SMBU SMD"
"T5","SOT_23","79.0012","25.7998","79.0012","25.7998","77.8012","26.7498","TopLayer","270","BC847B"
"T3","SOT_23","74.5012","15.2998","74.5012","15.2998","75.4512","16.4998","TopLayer","180","BC847B"
"R31","RES0402","77.8012","22.9998","77.8012","22.9998","77.8012","22.4998","TopLayer","90","100k"
"R24","RES0402","78.9012","28.1998","78.9012","28.1998","78.4012","28.1998","TopLayer","360","220k"
"R21","RES0402","72.0012","14.5998","72.0012","14.5998","72.0012","14.0998","TopLayer","90","100k"
"R10","RES2512","61.3630","34.6798","61.3630","34.6798","61.3630","37.3798","TopLayer","270","1M"
"R9","RES2512","61.3630","43.2598","61.3630","43.2598","61.3630","45.9598","TopLayer","270","1M"
"D4","SOD-323_2L","71.7012","19.1998","71.7012","19.1998","71.7012","20.4498","TopLayer","270","BAT54HT1G"
"D3","SOD-323_2L","73.6012","19.1998","73.6012","19.1998","73.6012","20.4498","TopLayer","270","BAT54HT1G"
"D2","SOD-323_2L","74.1012","25.7998","74.1012","25.7998","74.1012","24.5498","TopLayer","90","BAT54HT1G"
"D1","SOD-323_2L","76.0012","25.7998","76.0012","25.7998","76.0012","24.5498","TopLayer","90","BAT54HT1G"
"C7","CAP0603","69.9012","20.9998","69.9012","20.9998","69.9012","20.2498","TopLayer","90","4.7pF"
"C4","CAP0805","63.5012","29.6998","63.5012","29.6998","64.4512","29.6998","TopLayer","180","1nF"
"C3","CAP0805","60.5012","28.8198","60.5012","28.8198","60.5012","27.8698","TopLayer","90","1nF"
"LOGO1","LOGO_1-10MM","-3.3307","-80.0700","102.4015","40.5998","-3.3307","-80.0700","TopLayer","90","IRNAS logo1-10mm"
"C8","CAP0603","99.1015","25.8998","99.1015","25.8998","99.1015","25.1498","TopLayer","90","4.7pF"
"R29","RES0603","95.0015","21.0498","95.0015","21.0498","95.0015","20.2998","TopLayer","90","220k"
"R23","RES0603","99.1015","28.9998","99.1015","28.9998","99.1015","28.2498","TopLayer","90","100k"
"R22","RES0603","93.1015","23.6998","93.1015","23.6998","93.6319","23.1695","TopLayer","135","100k"
"R19","RES0603","96.7415","29.6998","96.7415","29.6998","97.4915","29.6998","TopLayer","180","100k"
"R18","RES0603","89.8715","24.6998","89.8715","24.6998","90.6215","24.6998","TopLayer","180","100k"
"R13","RES0603","93.7215","29.6998","93.7215","29.6998","94.4715","29.6998","TopLayer","180","100k"
"R12","RES0603","87.3015","25.4298","87.3015","25.4298","87.3015","24.6798","TopLayer","90","100k"
"R40","RES2512","88.1634","51.9398","88.1634","51.9398","88.1634","54.6398","TopLayer","270","1M"
"R39","RES2512","93.5015","58.5998","93.5015","58.5998","96.2015","58.5998","TopLayer","180","1M"
"R36","RES0402","105.7301","22.9909","105.7301","22.9909","105.7301","22.4909","TopLayer","90","100R"
"R35","RES0402","98.3015","16.3998","98.3015","16.3998","97.8015","16.3998","TopLayer","360","100R"
"D6","LED0603","107.2015","22.2998","107.2015","22.2998","107.2015","21.4998","TopLayer","90","LED RED"
"D5","LED0603","97.3015","14.1998","97.3015","14.1998","97.3015","13.3998","TopLayer","90","LED RED"
"TAB2","WP-SMBU","91.2015","16.0998","91.2015","16.0998","91.2015","16.0998","TopLayer","180","WP-SMBU SMD"
"TAB1","WP-SMBU","102.2016","58.5898","102.2016","58.5898","102.2016","58.5898","TopLayer","180","WP-SMBU SMD"
"T5","SOT_23","105.8015","25.7998","105.8015","25.7998","104.6015","26.7498","TopLayer","270","BC847B"
"T3","SOT_23","101.3015","15.2998","101.3015","15.2998","102.2515","16.4998","TopLayer","180","BC847B"
"R31","RES0402","104.6015","22.9998","104.6015","22.9998","104.6015","22.4998","TopLayer","90","100k"
"R24","RES0402","105.7015","28.1998","105.7015","28.1998","105.2015","28.1998","TopLayer","360","220k"
"R21","RES0402","98.8015","14.5998","98.8015","14.5998","98.8015","14.0998","TopLayer","90","100k"
"R10","RES2512","88.1634","34.6798","88.1634","34.6798","88.1634","37.3798","TopLayer","270","1M"
"R9","RES2512","88.1634","43.2598","88.1634","43.2598","88.1634","45.9598","TopLayer","270","1M"
"D4","SOD-323_2L","98.5015","19.1998","98.5015","19.1998","98.5015","20.4498","TopLayer","270","BAT54HT1G"
"D3","SOD-323_2L","100.4015","19.1998","100.4015","19.1998","100.4015","20.4498","TopLayer","270","BAT54HT1G"
"D2","SOD-323_2L","100.9015","25.7998","100.9015","25.7998","100.9015","24.5498","TopLayer","90","BAT54HT1G"
"D1","SOD-323_2L","102.8015","25.7998","102.8015","25.7998","102.8015","24.5498","TopLayer","90","BAT54HT1G"
"C7","CAP0603","96.7015","20.9998","96.7015","20.9998","96.7015","20.2498","TopLayer","90","4.7pF"
"C4","CAP0805","90.3015","29.6998","90.3015","29.6998","91.2515","29.6998","TopLayer","180","1nF"
"C3","CAP0805","87.3015","28.8198","87.3015","28.8198","87.3015","27.8698","TopLayer","90","1nF"
