Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\04_OUTPUT_FILES\Lion tracker_V0_PICK & PLACE\Lion tracker_V0_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       27/09/19
Time:       15:31
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"L4","IND0402","44.0600","74.6800","44.0600","74.6800","44.5300","74.6800","TopLayer","180","4.7nH"
"L3","IND0402","40.9800","78.3700","40.9800","78.3700","40.9800","77.9000","TopLayer","90","4.7nH"
"L2","IND0402","42.8100","46.1900","42.8100","46.1900","42.8100","46.6600","BottomLayer","270","?"
"L1","IND0402","37.2800","49.4000","37.2800","49.4000","36.8100","49.4000","BottomLayer","360","6.8nH"
"D2","LED0603","37.7000","21.9250","37.7000","21.9250","37.7000","22.7250","TopLayer","270","LED RED"
"D1","SOD-923","43.5100","43.4600","43.5100","43.4600","44.1100","43.4600","BottomLayer","180","ESD9R3.3ST5G"
"C38","CAP0402","36.0800","74.8000","36.0800","74.8000","36.5600","74.8000","TopLayer","180","100nF"
"C37","CAP0603","36.4200","73.4200","36.4200","73.4200","35.6700","73.4200","TopLayer","360","10uF"
"C36","CAP0402","34.3000","68.3100","34.3000","68.3100","34.3000","68.7900","BottomLayer","270","1uF"
"C34","CAP0402","44.8445","52.0000","44.8445","52.0000","45.3245","52.0000","BottomLayer","180","2.2uF 6V3"
"C33","CAP0603","47.5145","51.7000","47.5145","51.7000","46.7645","51.7000","BottomLayer","360","4u7/16V"
"C30","CAP0805","49.7400","22.4700","49.7400","22.4700","50.6900","22.4700","BottomLayer","180","100uF"
"C29","CAP0805","49.7400","24.7700","49.7400","24.7700","50.6900","24.7700","BottomLayer","180","100uF"
"C28","CAP0805","49.7400","27.1300","49.7400","27.1300","50.6900","27.1300","BottomLayer","180","100uF"
"C24","CAP0603","40.6100","38.0200","40.6100","38.0200","40.6100","38.7700","BottomLayer","270","10uF"
"C23","CAP0603","42.2400","38.0100","42.2400","38.0100","42.2400","38.7600","BottomLayer","270","22uF/4V"
"C22","CAP0402","43.6500","37.7600","43.6500","37.7600","43.6500","38.2400","BottomLayer","270","100nF"
"C21","CAP0402","48.8000","35.7100","48.8000","35.7100","49.2800","35.7100","BottomLayer","180","100nF"
"C20","CAP0603","49.0700","34.2900","49.0700","34.2900","49.8200","34.2900","BottomLayer","180","10uF"
"C19","CAP0603","49.5800","29.0500","49.5800","29.0500","50.3300","29.0500","BottomLayer","180","10uF"
"C18","CAP0603","49.0900","32.6800","49.0900","32.6800","49.8400","32.6800","BottomLayer","180","10uF"
"C17","CAP0402","33.7400","33.1300","33.7400","33.1300","33.7400","32.6500","BottomLayer","90","10nF"
"C16","CAP0402","45.7600","75.4300","45.7600","75.4300","45.7600","74.9500","TopLayer","90","100nF"
"C15","CAP0402","41.3300","68.7900","41.3300","68.7900","41.8100","68.7900","TopLayer","180","1uF"
"C14","CAP0402","39.1000","52.8300","39.1000","52.8300","38.6200","52.8300","TopLayer","360","100nF"
"C13","CAP0402","39.0900","51.6400","39.0900","51.6400","38.6100","51.6400","TopLayer","360","1uF"
"C12","CAP0603","41.9600","52.8400","41.9600","52.8400","42.7100","52.8400","TopLayer","180","10uF"
"C11","CAP0402","38.7900","70.4000","38.7900","70.4000","38.7900","70.8800","TopLayer","270","100nF"
"C10","CAP0402","39.8800","25.2500","39.8800","25.2500","39.8800","24.7700","BottomLayer","90","10nF"
"C9","CAP0402","48.2000","78.3000","48.2000","78.3000","48.6800","78.3000","TopLayer","180","1uF"
"C8","CAP0402","48.2000","79.5000","48.2000","79.5000","48.6800","79.5000","TopLayer","180","100nF"
"C7","CAP0402","43.3800","76.2700","43.3800","76.2700","43.3800","75.7900","TopLayer","90","1.2pF"
"C6","CAP0402","43.4900","47.7800","43.4900","47.7800","43.9700","47.7800","BottomLayer","180","?"
"C5","CAP0402","43.4900","44.5900","43.4900","44.5900","43.9700","44.5900","BottomLayer","180","?"
"C4","CAP0402","38.0100","36.8100","38.0100","36.8100","38.0100","36.3300","BottomLayer","90","100nF"
"C3","CAP0402","39.1900","36.8100","39.1900","36.8100","39.1900","36.3300","BottomLayer","90","1uF"
"C2","CAP0402","39.3900","49.4000","39.3900","49.4000","38.9100","49.4000","BottomLayer","360","470pF"
"C1","CAP0402","38.6900","45.9100","38.6900","45.9100","38.6900","45.4300","BottomLayer","90","33nF"
"A2","LORA_PCB_ANTENNA","46.0300","86.4600","46.0300","86.4600","40.9800","82.1600","TopLayer","360","SR42I010-R"
"U14","PWSON-6","68.7000","17.6000","68.7000","17.6000","69.2000","16.9000","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","71.4000","14.5000","71.4000","14.5000","70.4300","13.5300","BottomLayer","360","SI2374DS-T1-GE3"
"T5","SOT23-3AL","71.4000","17.8000","71.4000","17.8000","70.4300","16.8300","BottomLayer","360","SI2374DS-T1-GE3"
"R36","RES0402","72.0000","20.2000","72.0000","20.2000","72.0000","19.7000","BottomLayer","90","2.2k"
"R35","RES0402","69.7000","20.2000","69.7000","20.2000","69.7000","19.7000","BottomLayer","90","330R"
"C45","CAP0402","70.8500","20.2000","70.8500","20.2000","70.8500","20.6800","BottomLayer","270","100nF"
"TAB3","WP-SMBU","57.4000","15.0000","57.5100","14.8500","57.4000","15.0000","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","68.6000","15.0000","68.4800","15.0700","68.6000","15.0000","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","64.0042","25.2068","64.0042","25.2068","65.3542","24.2568","TopLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","61.2704","21.8929","61.2704","21.8929","60.5204","23.3429","BottomLayer","360","MCP16311T-E/MNY"
"T4","SOT23-3AL","63.3000","29.0000","63.3000","29.0000","62.3300","28.0300","BottomLayer","360","DMG2302UK-7"
"R34","RES0402","63.6700","30.0800","63.6700","30.0800","63.1700","30.0800","TopLayer","360","10k"
"R33","RES0402","65.7100","30.0800","65.7100","30.0800","65.2100","30.0800","TopLayer","360","165k"
"R32","RES0402","60.5000","30.0000","60.5000","30.0000","61.0000","30.0000","BottomLayer","180","100k"
"R31","RES0402","66.4600","30.2202","66.4600","30.2202","66.9600","30.2202","BottomLayer","180","100R"
"R30","RES0402","67.0750","21.1889","67.0750","21.1889","67.5750","21.1889","BottomLayer","180","10k"
"R29","RES0402","61.2342","24.7330","61.2342","24.7330","61.2342","25.2330","TopLayer","270","2k"
"R28","RES0402","66.6000","19.6000","66.6000","19.6000","66.6000","20.1000","BottomLayer","270","52.3k"
"R27","RES0402","65.3000","27.8000","65.3000","27.8000","65.3000","28.3000","BottomLayer","270","10k"
"L6","SRN5020TA","62.1604","15.9629","62.1604","15.9629","60.3604","15.9629","BottomLayer","360","SRN5020TA-220M"
"F1","FUSE0603","70.0455","30.1300","70.0455","30.1300","70.9455","30.1300","TopLayer","180","750mA"
"D4","SOD-523","63.4800","27.6500","64.1800","27.6500","64.1800","27.6500","TopLayer","180","BZX585-C15,115"
"D3","MB1S","69.7200","24.3900","69.7200","24.3900","70.9900","27.6400","TopLayer","180","MB1S"
"C44","CAP0402","63.6900","28.9500","63.6900","28.9500","63.2100","28.9500","TopLayer","360","100nF"
"C43","CAP0402","58.9000","22.9000","58.9000","22.9000","58.9000","22.4200","BottomLayer","90","1uF"
"C42","CAP0603","65.1204","20.2029","65.1204","20.2029","65.1204","20.9529","BottomLayer","270","10uF"
"C41","CAP0603","63.5404","20.2229","63.5404","20.2229","63.5404","20.9729","BottomLayer","270","10uF"
"C40","CAP0402","66.6342","24.7330","66.6342","24.7330","66.6342","25.2130","TopLayer","270","1uF"
"C39","CAP0402","59.1000","19.9000","59.1000","19.9000","59.1000","20.3800","BottomLayer","270","100nF"
"C32","CAP1206","63.8804","24.1729","63.8804","24.1729","63.8804","22.6229","BottomLayer","90","10uF /50V"
"C31","CAP1206","66.3204","24.1829","66.3204","24.1829","66.3204","22.6329","BottomLayer","90","10uF /50V"
"R26","RES0402","70.2745","54.5500","70.2745","54.5500","70.2745","54.0500","BottomLayer","90","0R"
"U4","Lora_Module_ES0","62.7875","60.6810","62.7600","61.0200","58.3850","54.7800","TopLayer","90","CMWX1ZZABZ"
"A1","MPA-184","64.0100","41.6100","62.9100","40.5100","64.0100","41.6100","TopLayer","360","MPA-184 1594MHz"
"X1","9HT11","55.8100","37.0800","55.8100","37.0800","55.1100","37.0800","BottomLayer","360","9HT11-32.768KEZC-T"
"U11","LGA-12","57.6200","71.3200","57.6200","71.3200","56.8700","70.5700","TopLayer","90","LIS2DW12TR"
"U9","SOT23-3AL","56.5000","71.1900","56.5000","71.1900","55.5300","72.1600","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","67.9845","53.8000","67.9845","53.8000","66.9345","53.0500","BottomLayer","90","MCP1810T"
"U7","WLP-6","67.9200","35.5100","67.9200","35.5100","68.3200","35.7100","BottomLayer","180","MAX38640AENT+"
"U6","DSBGA-6","67.1700","73.4900","67.1700","73.4900","66.9700","73.8900","TopLayer","360","LMH2110TMX"
"U5","HHM22106C1","65.3300","72.9400","65.3300","72.9400","64.8300","73.4900","TopLayer","270","HHM22106C1"
"U3","QFN-12","66.1702","78.3202","66.1700","78.3200","66.4967","77.2862","TopLayer","45","PE64102"
"U2","uDFN-6","56.0600","46.9500","56.0600","46.9500","55.7600","46.4500","BottomLayer","90","MAX2659"
"U1","S-LGA51","57.2100","40.3600","57.2100","40.3600","59.2100","42.3600","BottomLayer","180","Ublox ZOE-M8B"
"T3","VMT6","68.4800","75.7000","68.4800","75.7000","68.9800","75.2700","TopLayer","90","VT6M1T2CR"
"T2","VMT6","58.3400","27.4600","58.3400","27.4600","58.7700","26.9600","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","57.8500","34.2500","57.8500","34.2500","58.3500","33.5750","BottomLayer","180","NTZD3154NT1G"
"R25","RES0402","66.0100","35.0200","66.0100","35.0200","66.0100","35.5200","BottomLayer","270","768k"
"R24","RES0402","67.5800","33.9000","67.5800","33.9000","67.0800","33.9000","BottomLayer","360","1M"
"R23","RES0402","67.5800","32.8000","67.5800","32.8000","67.0800","32.8000","BottomLayer","360","100R"
"R22","RES0402","69.8700","73.5800","69.8700","73.5800","69.8700","73.0800","TopLayer","90","100k"
"R21","RES0402","68.7300","73.5800","68.7300","73.5800","68.7300","73.0800","TopLayer","90","100R"
"R20","RES0402","70.0700","75.6600","70.0700","75.6600","70.0700","76.1600","TopLayer","270","100k"
"R19","RES0402","67.1800","71.5900","67.1800","71.5900","67.6800","71.5900","TopLayer","180","50R"
"R18","RES0402","60.4900","68.7900","60.4900","68.7900","59.9900","68.7900","TopLayer","360","10k"
"R17","RES0402","59.1900","59.7800","59.1900","59.7800","59.1900","60.2800","BottomLayer","270","10k"
"R16","RES0402","56.7700","28.4500","56.7700","28.4500","56.7700","27.9500","BottomLayer","90","100k"
"R15","RES0402","59.9500","25.2400","59.9500","25.2400","59.9500","24.7400","BottomLayer","90","390R"
"R14","RES0402","58.3500","29.4800","58.3500","29.4800","58.3500","29.9800","BottomLayer","270","100R"
"R13","RES0402","58.3500","25.7700","58.3500","25.7700","57.8500","25.7700","BottomLayer","360","100k"
"R12","RES0402","59.9500","27.4600","59.9500","27.4600","59.9500","26.9600","BottomLayer","90","220R"
"R11","RES0402","59.9800","77.1700","59.9800","77.1700","59.9800","76.6700","TopLayer","90","10k"
"R10","RES0402","55.3400","77.2800","55.3400","77.2800","55.3400","76.7800","TopLayer","90","10k"
"R9","RES0402","55.3200","19.8700","55.3200","19.8700","54.8200","19.8700","TopLayer","360","100R"
"R8","RES0402","57.8400","32.5800","57.8400","32.5800","57.3400","32.5800","BottomLayer","360","100k"
"R7","RES0402","56.3000","34.4250","56.3000","34.4250","56.3000","33.9250","BottomLayer","90","100k"
"R6","RES0402","60.5400","34.0600","60.5400","34.0600","60.5400","34.5600","BottomLayer","270","100k"
"R5","RES0402","59.4100","34.0650","59.4100","34.0650","59.4100","34.5650","BottomLayer","270","100k"
"R4","RES0402","60.5500","40.5300","60.5500","40.5300","60.5500","41.0300","BottomLayer","270","100k"
"R3","RES0402","57.6900","46.2000","57.6900","46.2000","57.6900","45.7000","BottomLayer","90","100k"
"R2","RES0402","54.9400","35.2900","54.9400","35.2900","54.9400","34.7900","BottomLayer","90","100R"
"R1","RES0402","60.3900","47.5000","60.3900","47.5000","59.8900","47.5000","BottomLayer","360","0R"
"L5","IND2.3X1.7","67.1200","37.2700","67.1200","37.2700","67.9200","37.2700","BottomLayer","180","2.2uH"
"L4","IND0402","65.2600","74.6800","65.2600","74.6800","65.7300","74.6800","TopLayer","180","4.7nH"
"L3","IND0402","62.1800","78.3700","62.1800","78.3700","62.1800","77.9000","TopLayer","90","4.7nH"
"L2","IND0402","64.0100","46.1900","64.0100","46.1900","64.0100","46.6600","BottomLayer","270","?"
"L1","IND0402","58.4800","49.4000","58.4800","49.4000","58.0100","49.4000","BottomLayer","360","6.8nH"
"D2","LED0603","58.9000","21.9250","58.9000","21.9250","58.9000","22.7250","TopLayer","270","LED RED"
"D1","SOD-923","64.7100","43.4600","64.7100","43.4600","65.3100","43.4600","BottomLayer","180","ESD9R3.3ST5G"
"C38","CAP0402","57.2800","74.8000","57.2800","74.8000","57.7600","74.8000","TopLayer","180","100nF"
"C37","CAP0603","57.6200","73.4200","57.6200","73.4200","56.8700","73.4200","TopLayer","360","10uF"
"C36","CAP0402","55.5000","68.3100","55.5000","68.3100","55.5000","68.7900","BottomLayer","270","1uF"
"C34","CAP0402","66.0445","52.0000","66.0445","52.0000","66.5245","52.0000","BottomLayer","180","2.2uF 6V3"
"C33","CAP0603","68.7145","51.7000","68.7145","51.7000","67.9645","51.7000","BottomLayer","360","4u7/16V"
"C30","CAP0805","70.9400","22.4700","70.9400","22.4700","71.8900","22.4700","BottomLayer","180","100uF"
"C29","CAP0805","70.9400","24.7700","70.9400","24.7700","71.8900","24.7700","BottomLayer","180","100uF"
"C28","CAP0805","70.9400","27.1300","70.9400","27.1300","71.8900","27.1300","BottomLayer","180","100uF"
"C24","CAP0603","61.8100","38.0200","61.8100","38.0200","61.8100","38.7700","BottomLayer","270","10uF"
"C23","CAP0603","63.4400","38.0100","63.4400","38.0100","63.4400","38.7600","BottomLayer","270","22uF/4V"
"C22","CAP0402","64.8500","37.7600","64.8500","37.7600","64.8500","38.2400","BottomLayer","270","100nF"
"C21","CAP0402","70.0000","35.7100","70.0000","35.7100","70.4800","35.7100","BottomLayer","180","100nF"
"C20","CAP0603","70.2700","34.2900","70.2700","34.2900","71.0200","34.2900","BottomLayer","180","10uF"
"C19","CAP0603","70.7800","29.0500","70.7800","29.0500","71.5300","29.0500","BottomLayer","180","10uF"
"C18","CAP0603","70.2900","32.6800","70.2900","32.6800","71.0400","32.6800","BottomLayer","180","10uF"
"C17","CAP0402","54.9400","33.1300","54.9400","33.1300","54.9400","32.6500","BottomLayer","90","10nF"
"C16","CAP0402","66.9600","75.4300","66.9600","75.4300","66.9600","74.9500","TopLayer","90","100nF"
"C15","CAP0402","62.5300","68.7900","62.5300","68.7900","63.0100","68.7900","TopLayer","180","1uF"
"C14","CAP0402","60.3000","52.8300","60.3000","52.8300","59.8200","52.8300","TopLayer","360","100nF"
"C13","CAP0402","60.2900","51.6400","60.2900","51.6400","59.8100","51.6400","TopLayer","360","1uF"
"C12","CAP0603","63.1600","52.8400","63.1600","52.8400","63.9100","52.8400","TopLayer","180","10uF"
"C11","CAP0402","59.9900","70.4000","59.9900","70.4000","59.9900","70.8800","TopLayer","270","100nF"
"C10","CAP0402","61.0800","25.2500","61.0800","25.2500","61.0800","24.7700","BottomLayer","90","10nF"
"C9","CAP0402","69.4000","78.3000","69.4000","78.3000","69.8800","78.3000","TopLayer","180","1uF"
"C8","CAP0402","69.4000","79.5000","69.4000","79.5000","69.8800","79.5000","TopLayer","180","100nF"
"C7","CAP0402","64.5800","76.2700","64.5800","76.2700","64.5800","75.7900","TopLayer","90","1.2pF"
"C6","CAP0402","64.6900","47.7800","64.6900","47.7800","65.1700","47.7800","BottomLayer","180","?"
"C5","CAP0402","64.6900","44.5900","64.6900","44.5900","65.1700","44.5900","BottomLayer","180","?"
"C4","CAP0402","59.2100","36.8100","59.2100","36.8100","59.2100","36.3300","BottomLayer","90","100nF"
"C3","CAP0402","60.3900","36.8100","60.3900","36.8100","60.3900","36.3300","BottomLayer","90","1uF"
"C2","CAP0402","60.5900","49.4000","60.5900","49.4000","60.1100","49.4000","BottomLayer","360","470pF"
"C1","CAP0402","59.8900","45.9100","59.8900","45.9100","59.8900","45.4300","BottomLayer","90","33nF"
"A2","LORA_PCB_ANTENNA","67.2300","86.4600","67.2300","86.4600","62.1800","82.1600","TopLayer","360","SR42I010-R"
"U14","PWSON-6","89.9000","17.6000","89.9000","17.6000","90.4000","16.9000","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","92.6000","14.5000","92.6000","14.5000","91.6300","13.5300","BottomLayer","360","SI2374DS-T1-GE3"
"T5","SOT23-3AL","92.6000","17.8000","92.6000","17.8000","91.6300","16.8300","BottomLayer","360","SI2374DS-T1-GE3"
"R36","RES0402","93.2000","20.2000","93.2000","20.2000","93.2000","19.7000","BottomLayer","90","2.2k"
"R35","RES0402","90.9000","20.2000","90.9000","20.2000","90.9000","19.7000","BottomLayer","90","330R"
"C45","CAP0402","92.0500","20.2000","92.0500","20.2000","92.0500","20.6800","BottomLayer","270","100nF"
"TAB3","WP-SMBU","78.6000","15.0000","78.7100","14.8500","78.6000","15.0000","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","89.8000","15.0000","89.6800","15.0700","89.8000","15.0000","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","85.2042","25.2068","85.2042","25.2068","86.5542","24.2568","TopLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","82.4704","21.8929","82.4704","21.8929","81.7204","23.3429","BottomLayer","360","MCP16311T-E/MNY"
"T4","SOT23-3AL","84.5000","29.0000","84.5000","29.0000","83.5300","28.0300","BottomLayer","360","DMG2302UK-7"
"R34","RES0402","84.8700","30.0800","84.8700","30.0800","84.3700","30.0800","TopLayer","360","10k"
"R33","RES0402","86.9100","30.0800","86.9100","30.0800","86.4100","30.0800","TopLayer","360","165k"
"R32","RES0402","81.7000","30.0000","81.7000","30.0000","82.2000","30.0000","BottomLayer","180","100k"
"R31","RES0402","87.6600","30.2202","87.6600","30.2202","88.1600","30.2202","BottomLayer","180","100R"
"R30","RES0402","88.2750","21.1889","88.2750","21.1889","88.7750","21.1889","BottomLayer","180","10k"
"R29","RES0402","82.4342","24.7330","82.4342","24.7330","82.4342","25.2330","TopLayer","270","2k"
"R28","RES0402","87.8000","19.6000","87.8000","19.6000","87.8000","20.1000","BottomLayer","270","52.3k"
"R27","RES0402","86.5000","27.8000","86.5000","27.8000","86.5000","28.3000","BottomLayer","270","10k"
"L6","SRN5020TA","83.3604","15.9629","83.3604","15.9629","81.5604","15.9629","BottomLayer","360","SRN5020TA-220M"
"F1","FUSE0603","91.2455","30.1300","91.2455","30.1300","92.1455","30.1300","TopLayer","180","750mA"
"D4","SOD-523","84.6800","27.6500","85.3800","27.6500","85.3800","27.6500","TopLayer","180","BZX585-C15,115"
"D3","MB1S","90.9200","24.3900","90.9200","24.3900","92.1900","27.6400","TopLayer","180","MB1S"
"C44","CAP0402","84.8900","28.9500","84.8900","28.9500","84.4100","28.9500","TopLayer","360","100nF"
"C43","CAP0402","80.1000","22.9000","80.1000","22.9000","80.1000","22.4200","BottomLayer","90","1uF"
"C42","CAP0603","86.3204","20.2029","86.3204","20.2029","86.3204","20.9529","BottomLayer","270","10uF"
"C41","CAP0603","84.7404","20.2229","84.7404","20.2229","84.7404","20.9729","BottomLayer","270","10uF"
"C40","CAP0402","87.8342","24.7330","87.8342","24.7330","87.8342","25.2130","TopLayer","270","1uF"
"C39","CAP0402","80.3000","19.9000","80.3000","19.9000","80.3000","20.3800","BottomLayer","270","100nF"
"C32","CAP1206","85.0804","24.1729","85.0804","24.1729","85.0804","22.6229","BottomLayer","90","10uF /50V"
"C31","CAP1206","87.5204","24.1829","87.5204","24.1829","87.5204","22.6329","BottomLayer","90","10uF /50V"
"R26","RES0402","91.4745","54.5500","91.4745","54.5500","91.4745","54.0500","BottomLayer","90","0R"
"U4","Lora_Module_ES0","83.9875","60.6810","83.9600","61.0200","79.5850","54.7800","TopLayer","90","CMWX1ZZABZ"
"A1","MPA-184","85.2100","41.6100","84.1100","40.5100","85.2100","41.6100","TopLayer","360","MPA-184 1594MHz"
"X1","9HT11","77.0100","37.0800","77.0100","37.0800","76.3100","37.0800","BottomLayer","360","9HT11-32.768KEZC-T"
"U11","LGA-12","78.8200","71.3200","78.8200","71.3200","78.0700","70.5700","TopLayer","90","LIS2DW12TR"
"U9","SOT23-3AL","77.7000","71.1900","77.7000","71.1900","76.7300","72.1600","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","89.1845","53.8000","89.1845","53.8000","88.1345","53.0500","BottomLayer","90","MCP1810T"
"U7","WLP-6","89.1200","35.5100","89.1200","35.5100","89.5200","35.7100","BottomLayer","180","MAX38640AENT+"
"U6","DSBGA-6","88.3700","73.4900","88.3700","73.4900","88.1700","73.8900","TopLayer","360","LMH2110TMX"
"U5","HHM22106C1","86.5300","72.9400","86.5300","72.9400","86.0300","73.4900","TopLayer","270","HHM22106C1"
"U3","QFN-12","87.3702","78.3202","87.3700","78.3200","87.6967","77.2862","TopLayer","45","PE64102"
"U2","uDFN-6","77.2600","46.9500","77.2600","46.9500","76.9600","46.4500","BottomLayer","90","MAX2659"
"U1","S-LGA51","78.4100","40.3600","78.4100","40.3600","80.4100","42.3600","BottomLayer","180","Ublox ZOE-M8B"
"T3","VMT6","89.6800","75.7000","89.6800","75.7000","90.1800","75.2700","TopLayer","90","VT6M1T2CR"
"T2","VMT6","79.5400","27.4600","79.5400","27.4600","79.9700","26.9600","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","79.0500","34.2500","79.0500","34.2500","79.5500","33.5750","BottomLayer","180","NTZD3154NT1G"
"R25","RES0402","87.2100","35.0200","87.2100","35.0200","87.2100","35.5200","BottomLayer","270","768k"
"R24","RES0402","88.7800","33.9000","88.7800","33.9000","88.2800","33.9000","BottomLayer","360","1M"
"R23","RES0402","88.7800","32.8000","88.7800","32.8000","88.2800","32.8000","BottomLayer","360","100R"
"R22","RES0402","91.0700","73.5800","91.0700","73.5800","91.0700","73.0800","TopLayer","90","100k"
"R21","RES0402","89.9300","73.5800","89.9300","73.5800","89.9300","73.0800","TopLayer","90","100R"
"R20","RES0402","91.2700","75.6600","91.2700","75.6600","91.2700","76.1600","TopLayer","270","100k"
"R19","RES0402","88.3800","71.5900","88.3800","71.5900","88.8800","71.5900","TopLayer","180","50R"
"R18","RES0402","81.6900","68.7900","81.6900","68.7900","81.1900","68.7900","TopLayer","360","10k"
"R17","RES0402","80.3900","59.7800","80.3900","59.7800","80.3900","60.2800","BottomLayer","270","10k"
"R16","RES0402","77.9700","28.4500","77.9700","28.4500","77.9700","27.9500","BottomLayer","90","100k"
"R15","RES0402","81.1500","25.2400","81.1500","25.2400","81.1500","24.7400","BottomLayer","90","390R"
"R14","RES0402","79.5500","29.4800","79.5500","29.4800","79.5500","29.9800","BottomLayer","270","100R"
"R13","RES0402","79.5500","25.7700","79.5500","25.7700","79.0500","25.7700","BottomLayer","360","100k"
"R12","RES0402","81.1500","27.4600","81.1500","27.4600","81.1500","26.9600","BottomLayer","90","220R"
"R11","RES0402","81.1800","77.1700","81.1800","77.1700","81.1800","76.6700","TopLayer","90","10k"
"R10","RES0402","76.5400","77.2800","76.5400","77.2800","76.5400","76.7800","TopLayer","90","10k"
"R9","RES0402","76.5200","19.8700","76.5200","19.8700","76.0200","19.8700","TopLayer","360","100R"
"R8","RES0402","79.0400","32.5800","79.0400","32.5800","78.5400","32.5800","BottomLayer","360","100k"
"R7","RES0402","77.5000","34.4250","77.5000","34.4250","77.5000","33.9250","BottomLayer","90","100k"
"R6","RES0402","81.7400","34.0600","81.7400","34.0600","81.7400","34.5600","BottomLayer","270","100k"
"R5","RES0402","80.6100","34.0650","80.6100","34.0650","80.6100","34.5650","BottomLayer","270","100k"
"R4","RES0402","81.7500","40.5300","81.7500","40.5300","81.7500","41.0300","BottomLayer","270","100k"
"R3","RES0402","78.8900","46.2000","78.8900","46.2000","78.8900","45.7000","BottomLayer","90","100k"
"R2","RES0402","76.1400","35.2900","76.1400","35.2900","76.1400","34.7900","BottomLayer","90","100R"
"R1","RES0402","81.5900","47.5000","81.5900","47.5000","81.0900","47.5000","BottomLayer","360","0R"
"L5","IND2.3X1.7","88.3200","37.2700","88.3200","37.2700","89.1200","37.2700","BottomLayer","180","2.2uH"
"L4","IND0402","86.4600","74.6800","86.4600","74.6800","86.9300","74.6800","TopLayer","180","4.7nH"
"L3","IND0402","83.3800","78.3700","83.3800","78.3700","83.3800","77.9000","TopLayer","90","4.7nH"
"L2","IND0402","85.2100","46.1900","85.2100","46.1900","85.2100","46.6600","BottomLayer","270","?"
"L1","IND0402","79.6800","49.4000","79.6800","49.4000","79.2100","49.4000","BottomLayer","360","6.8nH"
"D2","LED0603","80.1000","21.9250","80.1000","21.9250","80.1000","22.7250","TopLayer","270","LED RED"
"D1","SOD-923","85.9100","43.4600","85.9100","43.4600","86.5100","43.4600","BottomLayer","180","ESD9R3.3ST5G"
"C38","CAP0402","78.4800","74.8000","78.4800","74.8000","78.9600","74.8000","TopLayer","180","100nF"
"C37","CAP0603","78.8200","73.4200","78.8200","73.4200","78.0700","73.4200","TopLayer","360","10uF"
"C36","CAP0402","76.7000","68.3100","76.7000","68.3100","76.7000","68.7900","BottomLayer","270","1uF"
"C34","CAP0402","87.2445","52.0000","87.2445","52.0000","87.7245","52.0000","BottomLayer","180","2.2uF 6V3"
"C33","CAP0603","89.9145","51.7000","89.9145","51.7000","89.1645","51.7000","BottomLayer","360","4u7/16V"
"C30","CAP0805","92.1400","22.4700","92.1400","22.4700","93.0900","22.4700","BottomLayer","180","100uF"
"C29","CAP0805","92.1400","24.7700","92.1400","24.7700","93.0900","24.7700","BottomLayer","180","100uF"
"C28","CAP0805","92.1400","27.1300","92.1400","27.1300","93.0900","27.1300","BottomLayer","180","100uF"
"C24","CAP0603","83.0100","38.0200","83.0100","38.0200","83.0100","38.7700","BottomLayer","270","10uF"
"C23","CAP0603","84.6400","38.0100","84.6400","38.0100","84.6400","38.7600","BottomLayer","270","22uF/4V"
"C22","CAP0402","86.0500","37.7600","86.0500","37.7600","86.0500","38.2400","BottomLayer","270","100nF"
"C21","CAP0402","91.2000","35.7100","91.2000","35.7100","91.6800","35.7100","BottomLayer","180","100nF"
"C20","CAP0603","91.4700","34.2900","91.4700","34.2900","92.2200","34.2900","BottomLayer","180","10uF"
"C19","CAP0603","91.9800","29.0500","91.9800","29.0500","92.7300","29.0500","BottomLayer","180","10uF"
"C18","CAP0603","91.4900","32.6800","91.4900","32.6800","92.2400","32.6800","BottomLayer","180","10uF"
"C17","CAP0402","76.1400","33.1300","76.1400","33.1300","76.1400","32.6500","BottomLayer","90","10nF"
"C16","CAP0402","88.1600","75.4300","88.1600","75.4300","88.1600","74.9500","TopLayer","90","100nF"
"C15","CAP0402","83.7300","68.7900","83.7300","68.7900","84.2100","68.7900","TopLayer","180","1uF"
