Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.1_PICK & PLACE\Lion_Tracker_V1.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       17/10/19
Time:       12:06
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"U5","HHM22106C1","55.7800","69.8800","55.7800","69.8800","56.2800","70.4300","BottomLayer","270","HHM22106C1"
"U3","QFN-12","58.8521","75.2903","58.8521","75.2900","57.8900","74.7900","BottomLayer","90","PE64102"
"U2","uDFN-6","57.5600","53.6400","57.5600","53.6400","57.8600","54.1400","BottomLayer","270","MAX2659"
"T3","VMT6","55.8401","75.5700","55.8401","75.5700","56.3400","76.0000","BottomLayer","270","VT6M1T2CR"
"T2","VMT6","72.0501","33.6700","72.0501","33.6700","71.6201","34.1700","BottomLayer","360","VT6M1T2CR"
"T1","SOT-563","56.1301","61.2800","56.1301","61.2800","55.6301","61.9550","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","55.7700","44.0700","55.7700","44.0700","56.2700","44.0700","BottomLayer","180","768k"
"R24","RES0402","55.4500","40.9700","55.4500","40.9700","54.9501","40.9700","BottomLayer","360","1M"
"R23","RES0402","55.9401","39.4100","55.9401","39.4100","55.9401","38.9100","BottomLayer","90","100R"
"R22","RES0402","54.4200","76.0800","54.4200","76.0800","54.4200","76.5800","BottomLayer","270","100k"
"R21","RES0402","54.4200","74.0700","54.4200","74.0700","54.4200","73.5700","BottomLayer","90","100R"
"R20","RES0402","56.0000","74.0400","56.0001","74.0400","56.5000","74.0400","BottomLayer","180","100k"
"R19","RES0402","54.3200","69.3800","54.3200","69.3800","54.3200","69.8800","BottomLayer","270","50R"
"R18","RES0402","71.1201","71.7800","71.1201","71.7800","70.6201","71.7800","BottomLayer","360","10k"
"R17","RES0402","69.1800","71.7400","69.1800","71.7400","69.1800","72.2400","BottomLayer","270","10k"
"R16","RES0402","72.7500","31.8300","72.7500","31.8300","72.7500","31.3300","BottomLayer","90","100k"
"R15","RES0402","70.4401","35.8900","70.4401","35.8900","70.4401","36.3900","BottomLayer","270","390R"
"R14","RES0402","71.6500","31.8300","71.6500","31.8300","71.6500","31.3300","BottomLayer","90","100R"
"R13","RES0402","72.0401","35.3600","72.0401","35.3600","72.5401","35.3600","BottomLayer","180","100k"
"R12","RES0402","70.4401","33.6700","70.4401","33.6700","70.4401","34.1700","BottomLayer","270","220R"
"R11","RES0402","69.0700","73.8500","69.0700","73.8500","69.0700","73.3500","BottomLayer","90","10k"
"R10","RES0402","70.1901","73.8500","70.1901","73.8500","70.1901","73.3500","BottomLayer","90","10k"
"R9","RES0402","55.1400","26.9600","55.1400","26.9600","55.1400","27.4600","BottomLayer","270","100R"
"R8","RES0402","56.1200","62.8700","56.1201","62.8700","56.6200","62.8700","BottomLayer","180","100k"
"R7","RES0402","57.6200","61.7500","57.6200","61.7500","57.6200","62.2500","BottomLayer","270","100k"
"R6","RES0402","54.6401","60.7400","54.6401","60.7400","54.6401","60.2400","BottomLayer","90","100k"
"R5","RES0402","54.6401","63.3200","54.6401","63.3200","54.6401","63.8200","BottomLayer","270","100k"
"R4","RES0402","58.9500","47.3700","58.9500","47.3700","59.4500","47.3700","BottomLayer","180","100k"
"R3","RES0402","55.9201","53.8400","55.9201","53.8400","55.4201","53.8400","BottomLayer","360","100k"
"R2","RES0402","60.9001","57.4400","60.9001","57.4400","60.9001","56.9400","BottomLayer","90","100R"
"R1","RES0402","56.4500","50.7100","56.4500","50.7100","55.9501","50.7100","BottomLayer","360","0R"
"L5","IND2.3X1.7","59.6200","42.5300","59.6200","42.5300","59.6200","41.7300","BottomLayer","90","2.2uH"
"L4","IND0402","56.8900","71.8200","56.8900","71.8200","56.5577","72.1524","BottomLayer","315","4.7nH"
"L3","IND0402","61.7700","77.6300","61.7700","77.6300","61.3001","77.6300","BottomLayer","360","4.7nH"
"L1","IND0402","58.3201","52.0400","58.3201","52.0400","57.8501","52.0400","BottomLayer","360","6.8nH"
"D2","LED0603","53.7000","27.2600","53.7000","27.2600","53.7000","28.0600","BottomLayer","270","LED RED"
"D1","SOD-923","61.8900","51.3400","61.8900","51.3400","61.8900","50.7400","BottomLayer","90","ESD9R3.3ST5G"
"C38","CAP0402","71.6100","76.1500","71.6100","76.1500","71.6100","76.6300","BottomLayer","270","100nF"
"C37","CAP0603","70.1901","76.4100","70.1901","76.4100","70.1901","75.6600","BottomLayer","90","10uF"
"C36","CAP0402","57.2501","28.7100","57.2501","28.7100","57.2501","29.1900","BottomLayer","270","1uF"
"C34","CAP0402","69.3550","56.1400","69.3550","56.1400","68.8750","56.1400","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","55.1100","35.0084","55.1100","35.0084","54.1600","35.0084","BottomLayer","360","100uF"
"C29","CAP0805","55.1100","32.7084","55.1100","32.7084","54.1600","32.7084","BottomLayer","360","100uF"
"C28","CAP0805","55.1100","37.2700","55.1100","37.2700","54.1601","37.2700","BottomLayer","360","100uF"
"C24","CAP0603","55.9701","46.6200","55.9701","46.6200","55.9701","45.8700","BottomLayer","90","10uF"
"C23","CAP0603","58.3401","44.8800","58.3401","44.8800","57.5901","44.8800","BottomLayer","360","22uF/4V"
"C22","CAP0402","58.9700","46.2600","58.9700","46.2600","59.4500","46.2600","BottomLayer","180","100nF"
"C21","CAP0402","58.0500","38.8200","58.0500","38.8200","58.5300","38.8200","BottomLayer","180","100nF"
"C20","CAP0603","58.3300","40.1800","58.3301","40.1800","59.0800","40.1800","BottomLayer","180","10uF"
"C19","CAP0603","58.5900","37.2900","58.5901","37.2900","59.3400","37.2900","BottomLayer","180","10uF"
"C18","CAP0603","57.5700","42.5300","57.5700","42.5300","57.5700","43.2800","BottomLayer","270","10uF"
"C17","CAP0402","60.9001","55.4000","60.9001","55.4000","60.9001","54.9200","BottomLayer","90","10nF"
"C16","CAP0402","54.9000","77.6600","54.9001","77.6600","55.3800","77.6600","BottomLayer","180","100nF"
"C15","CAP0402","54.5201","65.6000","54.5201","65.6000","54.5201","66.0800","BottomLayer","270","1uF"
"C14","CAP0402","69.3550","58.4400","69.3550","58.4400","68.8750","58.4400","BottomLayer","360","100nF"
"C13","CAP0402","69.3650","57.2900","69.3650","57.2900","68.8850","57.2900","BottomLayer","360","1uF"
"C12","CAP0603","69.6400","59.8100","69.6400","59.8100","68.8901","59.8100","BottomLayer","360","10uF"
"C11","CAP0402","70.6300","70.2000","70.6300","70.2000","70.6300","69.7200","BottomLayer","90","100nF"
"C10","CAP0402","69.3101","35.8800","69.3101","35.8800","69.3101","36.3600","BottomLayer","270","10nF"
"C9","CAP0402","56.9900","77.6600","56.9900","77.6600","56.5100","77.6600","BottomLayer","360","1uF"
"C8","CAP0402","59.6800","77.6600","59.6801","77.6600","60.1600","77.6600","BottomLayer","180","100nF"
"C7","CAP0402","58.3601","72.5100","58.3601","72.5100","58.0206","72.1706","BottomLayer","45","1.2pF"
"C4","CAP0402","57.3601","46.8900","57.3601","46.8900","57.3601","46.4100","BottomLayer","90","100nF"
"C3","CAP0402","54.6701","57.4800","54.6701","57.4800","54.6701","57.0000","BottomLayer","90","1uF"
"C2","CAP0402","60.3800","52.0400","60.3800","52.0400","59.9001","52.0400","BottomLayer","360","470pF"
"C1","CAP0402","55.9601","52.2700","55.9601","52.2700","55.9601","52.7500","BottomLayer","270","33nF"
"A2","LORA_PCB_ANTENNA","67.5100","86.3700","67.5100","86.3700","62.4600","82.0700","TopLayer","360","SR42I010-R"
"A1","MPA-184","85.5250","52.0400","84.4251","50.9400","85.5250","52.0400","TopLayer","360","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","81.2151","47.0050","83.0501","47.0200","83.0501","11.9200","BottomLayer","180","BAT - 18650"
"C44","CAP0402","83.0301","22.5400","83.0301","22.5400","83.0301","22.0600","BottomLayer","90","100nF"
"C33","CAP0603","89.4351","54.0000","89.4351","54.0000","89.4351","54.7500","BottomLayer","270","4u7/16V"
"U1","S-LGA51","79.0601","56.9500","79.0601","56.9500","77.0601","54.9500","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","78.7001","85.7900","78.7001","85.7900","79.2001","85.0900","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","75.6001","83.0900","75.6001","83.0900","76.5701","84.0600","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","75.6001","86.2900","75.6001","86.2900","76.5701","87.2600","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","75.4000","88.3900","75.4000","88.3900","74.9000","88.3900","BottomLayer","360","2.2k"
"R35","RES0402","78.6001","89.3900","78.6001","89.3900","79.1001","89.3900","BottomLayer","180","330R"
"C45","CAP0402","78.6001","88.2900","78.6001","88.2900","78.1201","88.2900","BottomLayer","360","100nF"
"TAB3","WP-SMBU","78.9000","14.8900","79.0101","14.7400","78.9000","14.8900","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","90.1001","14.8900","89.9801","14.9600","90.1001","14.8900","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","84.4301","46.2900","84.4301","46.2900","83.0801","45.3400","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","90.4197","39.2371","90.4197","39.2371","91.1697","37.7871","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","88.3901","32.1300","88.3901","32.1300","89.3601","33.1000","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","84.1500","22.5300","84.1500","22.5300","84.1500","22.0300","BottomLayer","90","10k"
"R33","RES0402","84.1500","24.5500","84.1500","24.5500","84.1500","24.0500","BottomLayer","90","165k"
"R32","RES0402","91.2901","30.9900","91.2901","30.9900","91.7901","30.9900","BottomLayer","180","100k"
"R31","RES0402","91.2901","32.0900","91.2901","32.0900","91.7901","32.0900","BottomLayer","180","100R"
"R30","RES0402","84.6151","39.9411","84.6151","39.9411","84.1151","39.9411","BottomLayer","360","10k"
"R29","RES0402","85.7601","43.6500","85.7601","43.6500","85.7601","43.1500","BottomLayer","90","2k"
"R28","RES0402","85.0901","41.5300","85.0901","41.5300","85.0901","41.0300","BottomLayer","90","52.3k"
"R27","RES0402","86.3901","33.3300","86.3901","33.3300","86.3901","32.8300","BottomLayer","90","10k"
"L6","SRN5020TA","89.5301","45.3700","89.5301","45.3700","91.3301","45.3700","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","87.3601","27.5700","87.3601","27.5700","88.2601","27.5700","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","86.4801","23.1400","86.4801","23.1400","86.4801","21.1750","BottomLayer","90","SMAJ28A"
"D3","MB1S","91.6500","24.2900","91.6500","24.2900","90.3801","27.5400","BottomLayer","360","MB1S"
"C43","CAP0402","88.9000","29.7900","88.9000","29.7900","89.3801","29.7900","BottomLayer","180","1uF"
"C42","CAP0603","86.5697","40.9271","86.5697","40.9271","86.5697","40.1771","BottomLayer","90","10uF"
"C41","CAP0603","88.1497","40.9071","88.1497","40.9071","88.1497","40.1571","BottomLayer","90","10uF"
"C40","CAP0402","84.5101","43.6700","84.5101","43.6700","84.5101","43.1900","BottomLayer","90","1uF"
"C39","CAP0402","92.5901","41.2300","92.5901","41.2300","92.5901","40.7500","BottomLayer","90","100nF"
"C32","CAP1206","87.8097","36.9571","87.8097","36.9571","87.8097","38.5071","BottomLayer","270","10uF /50V"
"C31","CAP1206","85.3697","36.9471","85.3697","36.9471","85.3697","38.4971","BottomLayer","270","10uF /50V"
"U4","Lora_Module_ES0","85.1505","66.2319","84.9303","66.4900","92.4362","65.1713","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","80.3068","60.0400","80.3068","60.0400","81.0068","60.0400","BottomLayer","180","9HT11-32.768KEZC-T"
"U11","LGA-12","89.4000","76.8700","89.4000","76.8700","88.6500","76.1200","BottomLayer","360","LIS2DW12TR"
"U9","SOT23-3AL","80.7601","28.2200","80.7601","28.2200","79.7901","29.1900","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","91.3851","54.0800","91.3851","54.0800","90.6351","55.1300","BottomLayer","360","MCP1810T"
"U7","WLP-6","77.4901","42.5300","77.4901","42.5300","77.6901","42.1300","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","76.1901","71.8900","76.1901","71.8900","76.5901","71.6900","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","77.0801","69.8800","77.0801","69.8800","77.5801","70.4300","BottomLayer","270","HHM22106C1"
"U3","QFN-12","80.1521","75.2903","80.1521","75.2900","79.1901","74.7900","BottomLayer","90","PE64102"
"U2","uDFN-6","78.8601","53.6400","78.8601","53.6400","79.1601","54.1400","BottomLayer","270","MAX2659"
"T3","VMT6","77.1401","75.5700","77.1401","75.5700","77.6401","76.0000","BottomLayer","270","VT6M1T2CR"
"T2","VMT6","93.3501","33.6700","93.3501","33.6700","92.9201","34.1700","BottomLayer","360","VT6M1T2CR"
"T1","SOT-563","77.4301","61.2800","77.4301","61.2800","76.9301","61.9550","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","77.0701","44.0700","77.0701","44.0700","77.5701","44.0700","BottomLayer","180","768k"
"R24","RES0402","76.7501","40.9700","76.7501","40.9700","76.2501","40.9700","BottomLayer","360","1M"
"R23","RES0402","77.2401","39.4100","77.2401","39.4100","77.2401","38.9100","BottomLayer","90","100R"
"R22","RES0402","75.7201","76.0800","75.7201","76.0800","75.7201","76.5800","BottomLayer","270","100k"
"R21","RES0402","75.7201","74.0700","75.7201","74.0700","75.7201","73.5700","BottomLayer","90","100R"
"R20","RES0402","77.3001","74.0400","77.3001","74.0400","77.8001","74.0400","BottomLayer","180","100k"
"R19","RES0402","75.6201","69.3800","75.6201","69.3800","75.6201","69.8800","BottomLayer","270","50R"
"R18","RES0402","92.4201","71.7800","92.4201","71.7800","91.9201","71.7800","BottomLayer","360","10k"
"R17","RES0402","90.4801","71.7400","90.4801","71.7400","90.4801","72.2400","BottomLayer","270","10k"
"R16","RES0402","94.0501","31.8300","94.0501","31.8300","94.0501","31.3300","BottomLayer","90","100k"
"R15","RES0402","91.7401","35.8900","91.7401","35.8900","91.7401","36.3900","BottomLayer","270","390R"
"R14","RES0402","92.9501","31.8300","92.9501","31.8300","92.9501","31.3300","BottomLayer","90","100R"
"R13","RES0402","93.3401","35.3600","93.3401","35.3600","93.8401","35.3600","BottomLayer","180","100k"
"R12","RES0402","91.7401","33.6700","91.7401","33.6700","91.7401","34.1700","BottomLayer","270","220R"
"R11","RES0402","90.3701","73.8500","90.3701","73.8500","90.3701","73.3500","BottomLayer","90","10k"
"R10","RES0402","91.4901","73.8500","91.4901","73.8500","91.4901","73.3500","BottomLayer","90","10k"
"R9","RES0402","76.4401","26.9600","76.4401","26.9600","76.4401","27.4600","BottomLayer","270","100R"
"R8","RES0402","77.4201","62.8700","77.4201","62.8700","77.9201","62.8700","BottomLayer","180","100k"
"R7","RES0402","78.9201","61.7500","78.9201","61.7500","78.9201","62.2500","BottomLayer","270","100k"
"R6","RES0402","75.9401","60.7400","75.9401","60.7400","75.9401","60.2400","BottomLayer","90","100k"
"R5","RES0402","75.9401","63.3200","75.9401","63.3200","75.9401","63.8200","BottomLayer","270","100k"
"R4","RES0402","80.2501","47.3700","80.2501","47.3700","80.7501","47.3700","BottomLayer","180","100k"
"R3","RES0402","77.2201","53.8400","77.2201","53.8400","76.7201","53.8400","BottomLayer","360","100k"
"R2","RES0402","82.2001","57.4400","82.2001","57.4400","82.2001","56.9400","BottomLayer","90","100R"
"R1","RES0402","77.7501","50.7100","77.7501","50.7100","77.2501","50.7100","BottomLayer","360","0R"
"L5","IND2.3X1.7","80.9201","42.5300","80.9201","42.5300","80.9201","41.7300","BottomLayer","90","2.2uH"
"L4","IND0402","78.1901","71.8200","78.1901","71.8200","77.8577","72.1524","BottomLayer","315","4.7nH"
"L3","IND0402","83.0701","77.6300","83.0701","77.6300","82.6001","77.6300","BottomLayer","360","4.7nH"
"L1","IND0402","79.6201","52.0400","79.6201","52.0400","79.1501","52.0400","BottomLayer","360","6.8nH"
"D2","LED0603","75.0001","27.2600","75.0001","27.2600","75.0001","28.0600","BottomLayer","270","LED RED"
"D1","SOD-923","83.1901","51.3400","83.1901","51.3400","83.1901","50.7400","BottomLayer","90","ESD9R3.3ST5G"
"C38","CAP0402","92.9101","76.1500","92.9101","76.1500","92.9101","76.6300","BottomLayer","270","100nF"
"C37","CAP0603","91.4901","76.4100","91.4901","76.4100","91.4901","75.6600","BottomLayer","90","10uF"
"C36","CAP0402","78.5501","28.7100","78.5501","28.7100","78.5501","29.1900","BottomLayer","270","1uF"
"C34","CAP0402","90.6551","56.1400","90.6551","56.1400","90.1751","56.1400","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","76.4101","35.0084","76.4101","35.0084","75.4601","35.0084","BottomLayer","360","100uF"
"C29","CAP0805","76.4101","32.7084","76.4101","32.7084","75.4601","32.7084","BottomLayer","360","100uF"
"C28","CAP0805","76.4101","37.2700","76.4101","37.2700","75.4601","37.2700","BottomLayer","360","100uF"
"C24","CAP0603","77.2701","46.6200","77.2701","46.6200","77.2701","45.8700","BottomLayer","90","10uF"
"C23","CAP0603","79.6401","44.8800","79.6401","44.8800","78.8901","44.8800","BottomLayer","360","22uF/4V"
"C22","CAP0402","80.2701","46.2600","80.2701","46.2600","80.7501","46.2600","BottomLayer","180","100nF"
"C21","CAP0402","79.3501","38.8200","79.3501","38.8200","79.8301","38.8200","BottomLayer","180","100nF"
"C20","CAP0603","79.6301","40.1800","79.6301","40.1800","80.3801","40.1800","BottomLayer","180","10uF"
"C19","CAP0603","79.8901","37.2900","79.8901","37.2900","80.6401","37.2900","BottomLayer","180","10uF"
"C18","CAP0603","78.8701","42.5300","78.8701","42.5300","78.8701","43.2800","BottomLayer","270","10uF"
"C17","CAP0402","82.2001","55.4000","82.2001","55.4000","82.2001","54.9200","BottomLayer","90","10nF"
"C16","CAP0402","76.2001","77.6600","76.2001","77.6600","76.6801","77.6600","BottomLayer","180","100nF"
"C15","CAP0402","75.8201","65.6000","75.8201","65.6000","75.8201","66.0800","BottomLayer","270","1uF"
"C14","CAP0402","90.6551","58.4400","90.6551","58.4400","90.1751","58.4400","BottomLayer","360","100nF"
"C13","CAP0402","90.6651","57.2900","90.6651","57.2900","90.1851","57.2900","BottomLayer","360","1uF"
"C12","CAP0603","90.9401","59.8100","90.9401","59.8100","90.1901","59.8100","BottomLayer","360","10uF"
"C11","CAP0402","91.9301","70.2000","91.9301","70.2000","91.9301","69.7200","BottomLayer","90","100nF"
"C10","CAP0402","90.6101","35.8800","90.6101","35.8800","90.6101","36.3600","BottomLayer","270","10nF"
"C9","CAP0402","78.2901","77.6600","78.2901","77.6600","77.8101","77.6600","BottomLayer","360","1uF"
"C8","CAP0402","80.9801","77.6600","80.9801","77.6600","81.4601","77.6600","BottomLayer","180","100nF"
"C7","CAP0402","79.6601","72.5100","79.6601","72.5100","79.3206","72.1706","BottomLayer","45","1.2pF"
"C4","CAP0402","78.6601","46.8900","78.6601","46.8900","78.6601","46.4100","BottomLayer","90","100nF"
"C3","CAP0402","75.9701","57.4800","75.9701","57.4800","75.9701","57.0000","BottomLayer","90","1uF"
"C2","CAP0402","81.6801","52.0400","81.6801","52.0400","81.2001","52.0400","BottomLayer","360","470pF"
"C1","CAP0402","77.2601","52.2700","77.2601","52.2700","77.2601","52.7500","BottomLayer","270","33nF"
"A2","LORA_PCB_ANTENNA","88.8100","86.3700","88.8100","86.3700","83.7600","82.0700","TopLayer","360","SR42I010-R"
"A1","MPA-184","106.8251","52.0400","105.7251","50.9400","106.8251","52.0400","TopLayer","360","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","102.5151","47.0050","104.3501","47.0200","104.3501","11.9200","BottomLayer","180","BAT - 18650"
"C44","CAP0402","104.3301","22.5400","104.3301","22.5400","104.3301","22.0600","BottomLayer","90","100nF"
"C33","CAP0603","110.7351","54.0000","110.7351","54.0000","110.7351","54.7500","BottomLayer","270","4u7/16V"
"U1","S-LGA51","100.3601","56.9500","100.3601","56.9500","98.3601","54.9500","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","100.0001","85.7900","100.0001","85.7900","100.5001","85.0900","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","96.9001","83.0900","96.9001","83.0900","97.8701","84.0600","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","96.9001","86.2900","96.9001","86.2900","97.8701","87.2600","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","96.7001","88.3900","96.7001","88.3900","96.2001","88.3900","BottomLayer","360","2.2k"
"R35","RES0402","99.9001","89.3900","99.9001","89.3900","100.4001","89.3900","BottomLayer","180","330R"
"C45","CAP0402","99.9001","88.2900","99.9001","88.2900","99.4201","88.2900","BottomLayer","360","100nF"
"TAB3","WP-SMBU","100.2001","14.8900","100.3101","14.7400","100.2001","14.8900","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","111.4001","14.8900","111.2801","14.9600","111.4001","14.8900","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","105.7301","46.2900","105.7301","46.2900","104.3801","45.3400","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","111.7197","39.2371","111.7197","39.2371","112.4697","37.7871","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","109.6901","32.1300","109.6901","32.1300","110.6601","33.1000","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","105.4501","22.5300","105.4501","22.5300","105.4501","22.0300","BottomLayer","90","10k"
"R33","RES0402","105.4501","24.5500","105.4501","24.5500","105.4501","24.0500","BottomLayer","90","165k"
"R32","RES0402","112.5901","30.9900","112.5901","30.9900","113.0901","30.9900","BottomLayer","180","100k"
"R31","RES0402","112.5901","32.0900","112.5901","32.0900","113.0901","32.0900","BottomLayer","180","100R"
"R30","RES0402","105.9151","39.9411","105.9151","39.9411","105.4151","39.9411","BottomLayer","360","10k"
"R29","RES0402","107.0601","43.6500","107.0601","43.6500","107.0601","43.1500","BottomLayer","90","2k"
"R28","RES0402","106.3901","41.5300","106.3901","41.5300","106.3901","41.0300","BottomLayer","90","52.3k"
"R27","RES0402","107.6901","33.3300","107.6901","33.3300","107.6901","32.8300","BottomLayer","90","10k"
"L6","SRN5020TA","110.8301","45.3700","110.8301","45.3700","112.6301","45.3700","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","108.6601","27.5700","108.6601","27.5700","109.5601","27.5700","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","107.7801","23.1400","107.7801","23.1400","107.7801","21.1750","BottomLayer","90","SMAJ28A"
"D3","MB1S","112.9501","24.2900","112.9501","24.2900","111.6801","27.5400","BottomLayer","360","MB1S"
"C43","CAP0402","110.2001","29.7900","110.2001","29.7900","110.6801","29.7900","BottomLayer","180","1uF"
"C42","CAP0603","107.8697","40.9271","107.8697","40.9271","107.8697","40.1771","BottomLayer","90","10uF"
"C41","CAP0603","109.4497","40.9071","109.4497","40.9071","109.4497","40.1571","BottomLayer","90","10uF"
"C40","CAP0402","105.8101","43.6700","105.8101","43.6700","105.8101","43.1900","BottomLayer","90","1uF"
"C39","CAP0402","113.8901","41.2300","113.8901","41.2300","113.8901","40.7500","BottomLayer","90","100nF"
"C32","CAP1206","109.1097","36.9571","109.1097","36.9571","109.1097","38.5071","BottomLayer","270","10uF /50V"
"C31","CAP1206","106.6697","36.9471","106.6697","36.9471","106.6697","38.4971","BottomLayer","270","10uF /50V"
"U4","Lora_Module_ES0","106.4505","66.2319","106.2303","66.4900","113.7362","65.1713","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","101.6068","60.0400","101.6068","60.0400","102.3068","60.0400","BottomLayer","180","9HT11-32.768KEZC-T"
"U11","LGA-12","110.7001","76.8700","110.7001","76.8700","109.9501","76.1200","BottomLayer","360","LIS2DW12TR"
"U9","SOT23-3AL","102.0601","28.2200","102.0601","28.2200","101.0901","29.1900","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","112.6851","54.0800","112.6851","54.0800","111.9351","55.1300","BottomLayer","360","MCP1810T"
"U7","WLP-6","98.7901","42.5300","98.7901","42.5300","98.9901","42.1300","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","97.4901","71.8900","97.4901","71.8900","97.8901","71.6900","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","98.3801","69.8800","98.3801","69.8800","98.8801","70.4300","BottomLayer","270","HHM22106C1"
"U3","QFN-12","101.4521","75.2903","101.4521","75.2900","100.4901","74.7900","BottomLayer","90","PE64102"
"U2","uDFN-6","100.1601","53.6400","100.1601","53.6400","100.4601","54.1400","BottomLayer","270","MAX2659"
"T3","VMT6","98.4401","75.5700","98.4401","75.5700","98.9401","76.0000","BottomLayer","270","VT6M1T2CR"
"T2","VMT6","114.6501","33.6700","114.6501","33.6700","114.2201","34.1700","BottomLayer","360","VT6M1T2CR"
"T1","SOT-563","98.7301","61.2800","98.7301","61.2800","98.2301","61.9550","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","98.3701","44.0700","98.3701","44.0700","98.8701","44.0700","BottomLayer","180","768k"
"R24","RES0402","98.0501","40.9700","98.0501","40.9700","97.5501","40.9700","BottomLayer","360","1M"
"R23","RES0402","98.5401","39.4100","98.5401","39.4100","98.5401","38.9100","BottomLayer","90","100R"
"R22","RES0402","97.0201","76.0800","97.0201","76.0800","97.0201","76.5800","BottomLayer","270","100k"
"R21","RES0402","97.0201","74.0700","97.0201","74.0700","97.0201","73.5700","BottomLayer","90","100R"
"R20","RES0402","98.6001","74.0400","98.6001","74.0400","99.1001","74.0400","BottomLayer","180","100k"
"R19","RES0402","96.9201","69.3800","96.9201","69.3800","96.9201","69.8800","BottomLayer","270","50R"
"R18","RES0402","113.7201","71.7800","113.7201","71.7800","113.2201","71.7800","BottomLayer","360","10k"
"R17","RES0402","111.7801","71.7400","111.7801","71.7400","111.7801","72.2400","BottomLayer","270","10k"
"R16","RES0402","115.3501","31.8300","115.3501","31.8300","115.3501","31.3300","BottomLayer","90","100k"
"R15","RES0402","113.0401","35.8900","113.0401","35.8900","113.0401","36.3900","BottomLayer","270","390R"
"R14","RES0402","114.2501","31.8300","114.2501","31.8300","114.2501","31.3300","BottomLayer","90","100R"
"R13","RES0402","114.6401","35.3600","114.6401","35.3600","115.1401","35.3600","BottomLayer","180","100k"
"R12","RES0402","113.0401","33.6700","113.0401","33.6700","113.0401","34.1700","BottomLayer","270","220R"
"R11","RES0402","111.6701","73.8500","111.6701","73.8500","111.6701","73.3500","BottomLayer","90","10k"
"R10","RES0402","112.7901","73.8500","112.7901","73.8500","112.7901","73.3500","BottomLayer","90","10k"
"R9","RES0402","97.7401","26.9600","97.7401","26.9600","97.7401","27.4600","BottomLayer","270","100R"
"R8","RES0402","98.7201","62.8700","98.7201","62.8700","99.2201","62.8700","BottomLayer","180","100k"
"R7","RES0402","100.2201","61.7500","100.2201","61.7500","100.2201","62.2500","BottomLayer","270","100k"
"R6","RES0402","97.2401","60.7400","97.2401","60.7400","97.2401","60.2400","BottomLayer","90","100k"
"R5","RES0402","97.2401","63.3200","97.2401","63.3200","97.2401","63.8200","BottomLayer","270","100k"
"R4","RES0402","101.5501","47.3700","101.5501","47.3700","102.0501","47.3700","BottomLayer","180","100k"
