Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.2_PICK & PLACE\Lion_Tracker_V1.2_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       04/11/19
Time:       09:38
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"L3","IND0402","61.8351","77.5900","61.8351","77.5900","61.3651","77.5900","BottomLayer","360","4.7nH"
"L1","IND0402","58.3201","52.0000","58.3201","52.0000","57.8501","52.0000","BottomLayer","360","8.2nH"
"D2","LED0603","53.7000","27.2200","53.7000","27.2200","53.7000","28.0200","BottomLayer","270","LED RED"
"D1","SOD-923","61.8900","51.3000","61.8900","51.3000","61.8900","50.7000","BottomLayer","90","ESD9R3.3ST5G"
"C36","CAP0402","57.2501","28.6700","57.2501","28.6700","57.2501","29.1500","BottomLayer","270","1uF"
"C34","CAP0402","69.3550","56.1000","69.3550","56.1000","68.8750","56.1000","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","55.1100","34.9684","55.1100","34.9684","54.1600","34.9684","BottomLayer","360","100uF"
"C29","CAP0805","55.1100","32.6684","55.1100","32.6684","54.1600","32.6684","BottomLayer","360","100uF"
"C28","CAP0805","55.1100","37.2300","55.1100","37.2300","54.1601","37.2300","BottomLayer","360","100uF"
"C24","CAP0603","55.9701","46.5800","55.9701","46.5800","55.9701","45.8300","BottomLayer","90","10uF"
"C23","CAP0603","58.3401","44.8400","58.3401","44.8400","57.5901","44.8400","BottomLayer","360","22uF/4V"
"C22","CAP0402","58.9700","46.2200","58.9700","46.2200","59.4500","46.2200","BottomLayer","180","100nF"
"C21","CAP0402","58.0500","38.7800","58.0500","38.7800","58.5300","38.7800","BottomLayer","180","100nF"
"C20","CAP0603","58.3300","40.1400","58.3301","40.1400","59.0800","40.1400","BottomLayer","180","10uF"
"C19","CAP0603","58.5900","37.2500","58.5901","37.2500","59.3400","37.2500","BottomLayer","180","10uF"
"C18","CAP0603","57.5700","42.4900","57.5700","42.4900","57.5700","43.2400","BottomLayer","270","10uF"
"C17","CAP0402","60.9001","55.3600","60.9001","55.3600","60.9001","54.8800","BottomLayer","90","10nF"
"C16","CAP0402","54.9000","77.6200","54.9001","77.6200","55.3800","77.6200","BottomLayer","180","100nF"
"C15","CAP0402","54.5201","65.5600","54.5201","65.5600","54.5201","66.0400","BottomLayer","270","1uF"
"C14","CAP0402","69.3550","58.4000","69.3550","58.4000","68.8750","58.4000","BottomLayer","360","100nF"
"C13","CAP0402","69.3650","57.2500","69.3650","57.2500","68.8850","57.2500","BottomLayer","360","1uF"
"C12","CAP0603","69.6400","59.7700","69.6400","59.7700","68.8901","59.7700","BottomLayer","360","10uF"
"C11","CAP0402","70.6300","70.1600","70.6300","70.1600","70.6300","69.6800","BottomLayer","90","100nF"
"C10","CAP0402","69.3101","35.8400","69.3101","35.8400","69.3101","36.3200","BottomLayer","270","10nF"
"C9","CAP0402","56.9900","77.6200","56.9900","77.6200","56.5100","77.6200","BottomLayer","360","1uF"
"C8","CAP0402","59.6800","77.6200","59.6801","77.6200","60.1600","77.6200","BottomLayer","180","100nF"
"C7","CAP0402","58.3601","72.4700","58.3601","72.4700","58.0206","72.1306","BottomLayer","45","1.2pF"
"C4","CAP0402","57.3601","46.8500","57.3601","46.8500","57.3601","46.3700","BottomLayer","90","100nF"
"C3","CAP0402","54.6701","57.4400","54.6701","57.4400","54.6701","56.9600","BottomLayer","90","1uF"
"C2","CAP0402","60.3800","52.0000","60.3800","52.0000","59.9001","52.0000","BottomLayer","360","470pF"
"C1","CAP0402","55.9601","52.2300","55.9601","52.2300","55.9601","52.7100","BottomLayer","270","33nF"
"U10","LGA-12","89.4000","76.8300","89.4000","76.8300","88.6500","76.0800","BottomLayer","360","LIS2DW12TR"
"C6","CAP0402","92.9101","76.1100","92.9101","76.1100","92.9101","76.5900","BottomLayer","270","100nF"
"C5","CAP0603","91.4901","76.3700","91.4901","76.3700","91.4901","75.6200","BottomLayer","90","10uF"
"A2","SR42I010-L","88.8801","86.3600","88.8801","86.3600","83.8301","82.0600","BottomLayer","180","SR42I010-L"
"TP5","TestPoint:1.2x1.2mm","89.6833","31.0700","89.6833","31.0700","89.6833","31.0700","TopLayer","90","TestPoint"
"TP4","TestPoint:1.2x1.2mm","87.6301","40.2600","87.6301","40.2600","87.6301","40.2600","TopLayer","90","TestPoint"
"TP3","TestPoint:1.2x1.2mm","77.4301","37.1000","77.4301","37.1000","77.4301","37.1000","TopLayer","90","TestPoint"
"TP2","TestPoint:1.2x1.2mm","77.4501","40.5300","77.4501","40.5300","77.4501","40.5300","TopLayer","90","TestPoint"
"A1","MPA-184","85.4347","51.9232","84.3347","50.8232","85.4347","51.9232","TopLayer","0","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","81.2151","46.9650","83.0501","46.9800","83.0501","11.8800","BottomLayer","180","BAT - 18650"
"C44","CAP0402","83.0301","22.5000","83.0301","22.5000","83.0301","22.0200","BottomLayer","90","100nF"
"C33","CAP0603","89.4351","53.9600","89.4351","53.9600","89.4351","54.7100","BottomLayer","270","4u7/16V"
"U1","S-LGA51","79.0601","56.9100","79.0601","56.9100","77.0601","54.9100","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","78.7001","85.7500","78.7001","85.7500","79.2001","85.0500","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","75.6001","83.0500","75.6001","83.0500","76.5701","84.0200","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","75.6001","86.2500","75.6001","86.2500","76.5701","87.2200","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","75.4000","88.3500","75.4000","88.3500","74.9000","88.3500","BottomLayer","360","2.2k"
"R35","RES0402","78.6001","89.3500","78.6001","89.3500","79.1001","89.3500","BottomLayer","180","330R"
"C45","CAP0402","78.6001","88.2500","78.6001","88.2500","78.1201","88.2500","BottomLayer","360","100nF"
"TAB3","WP-SMBU","78.9000","14.8500","79.0101","14.7000","78.9000","14.8500","TopLayer","0","WP-SMBU SMD"
"TAB1","WP-SMBU","90.1001","14.8500","89.9801","14.9200","90.1001","14.8500","TopLayer","0","WP-SMBU SMD"
"U13","SOT23-5","84.4301","46.2500","84.4301","46.2500","83.0801","45.3000","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","90.4197","39.1971","90.4197","39.1971","91.1697","37.7471","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","88.3901","32.0900","88.3901","32.0900","89.3601","33.0600","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","84.1500","22.4900","84.1500","22.4900","84.1500","21.9900","BottomLayer","90","10k"
"R33","RES0402","84.1500","24.5100","84.1500","24.5100","84.1500","24.0100","BottomLayer","90","165k"
"R32","RES0402","91.2901","30.9500","91.2901","30.9500","91.7901","30.9500","BottomLayer","180","100k"
"R31","RES0402","91.2901","32.0500","91.2901","32.0500","91.7901","32.0500","BottomLayer","180","100R"
"R30","RES0402","84.6151","39.9011","84.6151","39.9011","84.1151","39.9011","BottomLayer","360","10k"
"R29","RES0402","85.7601","43.6100","85.7601","43.6100","85.7601","43.1100","BottomLayer","90","2k"
"R28","RES0402","85.0901","41.4900","85.0901","41.4900","85.0901","40.9900","BottomLayer","90","52.3k"
"R27","RES0402","86.3901","33.2900","86.3901","33.2900","86.3901","32.7900","BottomLayer","90","10k"
"L6","SRN5020TA","89.5301","45.3300","89.5301","45.3300","91.3301","45.3300","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","87.3601","27.5300","87.3601","27.5300","88.2601","27.5300","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","86.4801","23.1000","86.4801","23.1000","86.4801","21.1350","BottomLayer","90","SMAJ28A"
"D3","MB1S","91.6500","24.2500","91.6500","24.2500","90.3801","27.5000","BottomLayer","0","MB1S"
"C43","CAP0402","88.9000","29.7500","88.9000","29.7500","89.3801","29.7500","BottomLayer","180","1uF"
"C42","CAP0603","86.5697","40.8871","86.5697","40.8871","86.5697","40.1371","BottomLayer","90","10uF"
"C41","CAP0603","88.1497","40.8671","88.1497","40.8671","88.1497","40.1171","BottomLayer","90","10uF"
"C40","CAP0402","84.5101","43.6300","84.5101","43.6300","84.5101","43.1500","BottomLayer","90","1uF"
"C39","CAP0402","92.5901","41.1900","92.5901","41.1900","92.5901","40.7100","BottomLayer","90","100nF"
"C32","CAP0805","87.8097","36.9171","87.8097","36.9171","87.8097","37.8671","BottomLayer","270","10uF /35V"
"C31","CAP0805","85.5797","36.9071","85.5797","36.9071","85.5797","37.8571","BottomLayer","270","10uF /35V"
"U4","Lora_Module_ES0","85.1505","66.1919","84.9303","66.4500","92.4362","65.1313","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","80.3068","60.0000","80.3068","60.0000","81.0068","60.0000","BottomLayer","180","9HT11-32.768KEZC-T"
"U9","SOT23-3AL","80.7601","28.1800","80.7601","28.1800","79.7901","29.1500","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","91.3851","54.0400","91.3851","54.0400","90.6351","55.0900","BottomLayer","360","MCP1810T"
"U7","WLP-6","77.4901","42.4900","77.4901","42.4900","77.6901","42.0900","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","76.1901","71.8500","76.1901","71.8500","76.5901","71.6500","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","77.0801","69.8400","77.0801","69.8400","77.5801","70.3900","BottomLayer","270","HHM22106C1"
"U3","QFN-12","80.1521","75.2503","80.1521","75.2500","79.1901","74.7500","BottomLayer","90","PE64102"
"U2","uDFN-6","78.8601","53.6000","78.8601","53.6000","79.1601","54.1000","BottomLayer","270","MAX2659"
"T3","VMT6","77.1401","75.5300","77.1401","75.5300","76.6401","75.1000","BottomLayer","90","VT6M1T2CR"
"T2","VMT6","93.3501","33.6300","93.3501","33.6300","93.7801","33.1300","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","77.4301","61.2400","77.4301","61.2400","76.9301","61.9150","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","77.0701","44.0300","77.0701","44.0300","77.5701","44.0300","BottomLayer","180","768k"
"R24","RES0402","76.7501","40.9300","76.7501","40.9300","76.2501","40.9300","BottomLayer","360","1M"
"R23","RES0402","77.2401","39.3700","77.2401","39.3700","77.2401","38.8700","BottomLayer","90","100R"
"R22","RES0402","75.7201","76.0400","75.7201","76.0400","75.7201","76.5400","BottomLayer","270","100k"
"R21","RES0402","75.7201","74.0300","75.7201","74.0300","75.7201","73.5300","BottomLayer","90","100R"
"R20","RES0402","77.3001","74.0000","77.3001","74.0000","77.8001","74.0000","BottomLayer","180","100k"
"R19","RES0402","75.6201","69.3400","75.6201","69.3400","75.6201","69.8400","BottomLayer","270","50R"
"R18","RES0402","92.4201","71.7400","92.4201","71.7400","91.9201","71.7400","BottomLayer","360","10k"
"R17","RES0402","90.4801","71.7000","90.4801","71.7000","90.4801","72.2000","BottomLayer","270","10k"
"R16","RES0402","94.0501","31.7900","94.0501","31.7900","94.0501","31.2900","BottomLayer","90","100k"
"R15","RES0402","91.7401","35.8500","91.7401","35.8500","91.7401","36.3500","BottomLayer","270","390R"
"R14","RES0402","92.9501","31.7900","92.9501","31.7900","92.9501","31.2900","BottomLayer","90","100R"
"R13","RES0402","93.3401","35.3200","93.3401","35.3200","93.8401","35.3200","BottomLayer","180","100k"
"R12","RES0402","91.7401","33.6300","91.7401","33.6300","91.7401","34.1300","BottomLayer","270","220R"
"R11","RES0402","90.3701","73.8100","90.3701","73.8100","90.3701","73.3100","BottomLayer","90","10k"
"R10","RES0402","91.4901","73.8100","91.4901","73.8100","91.4901","73.3100","BottomLayer","90","10k"
"R9","RES0402","76.4401","26.9200","76.4401","26.9200","76.4401","27.4200","BottomLayer","270","100R"
"R8","RES0402","77.4201","62.8300","77.4201","62.8300","77.9201","62.8300","BottomLayer","180","100k"
"R7","RES0402","78.9201","61.7100","78.9201","61.7100","78.9201","62.2100","BottomLayer","270","100k"
"R6","RES0402","75.9401","60.7000","75.9401","60.7000","75.9401","60.2000","BottomLayer","90","100k"
"R5","RES0402","75.9401","63.2800","75.9401","63.2800","75.9401","63.7800","BottomLayer","270","100k"
"R4","RES0402","80.2501","47.3300","80.2501","47.3300","80.7501","47.3300","BottomLayer","180","100k"
"R3","RES0402","77.2201","53.8000","77.2201","53.8000","76.7201","53.8000","BottomLayer","360","100k"
"R2","RES0402","82.2001","57.4000","82.2001","57.4000","82.2001","56.9000","BottomLayer","90","100R"
"R1","RES0402","77.7501","50.6700","77.7501","50.6700","77.2501","50.6700","BottomLayer","360","0R"
"L5","IND2.3X1.7","80.9201","42.4900","80.9201","42.4900","80.9201","41.6900","BottomLayer","90","2.2uH"
"L3","IND0402","83.1351","77.5900","83.1351","77.5900","82.6651","77.5900","BottomLayer","360","4.7nH"
"L1","IND0402","79.6201","52.0000","79.6201","52.0000","79.1501","52.0000","BottomLayer","360","8.2nH"
"D2","LED0603","75.0001","27.2200","75.0001","27.2200","75.0001","28.0200","BottomLayer","270","LED RED"
"D1","SOD-923","83.1901","51.3000","83.1901","51.3000","83.1901","50.7000","BottomLayer","90","ESD9R3.3ST5G"
"C36","CAP0402","78.5501","28.6700","78.5501","28.6700","78.5501","29.1500","BottomLayer","270","1uF"
"C34","CAP0402","90.6551","56.1000","90.6551","56.1000","90.1751","56.1000","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","76.4101","34.9684","76.4101","34.9684","75.4601","34.9684","BottomLayer","360","100uF"
"C29","CAP0805","76.4101","32.6684","76.4101","32.6684","75.4601","32.6684","BottomLayer","360","100uF"
"C28","CAP0805","76.4101","37.2300","76.4101","37.2300","75.4601","37.2300","BottomLayer","360","100uF"
"C24","CAP0603","77.2701","46.5800","77.2701","46.5800","77.2701","45.8300","BottomLayer","90","10uF"
"C23","CAP0603","79.6401","44.8400","79.6401","44.8400","78.8901","44.8400","BottomLayer","360","22uF/4V"
"C22","CAP0402","80.2701","46.2200","80.2701","46.2200","80.7501","46.2200","BottomLayer","180","100nF"
"C21","CAP0402","79.3501","38.7800","79.3501","38.7800","79.8301","38.7800","BottomLayer","180","100nF"
"C20","CAP0603","79.6301","40.1400","79.6301","40.1400","80.3801","40.1400","BottomLayer","180","10uF"
"C19","CAP0603","79.8901","37.2500","79.8901","37.2500","80.6401","37.2500","BottomLayer","180","10uF"
"C18","CAP0603","78.8701","42.4900","78.8701","42.4900","78.8701","43.2400","BottomLayer","270","10uF"
"C17","CAP0402","82.2001","55.3600","82.2001","55.3600","82.2001","54.8800","BottomLayer","90","10nF"
"C16","CAP0402","76.2001","77.6200","76.2001","77.6200","76.6801","77.6200","BottomLayer","180","100nF"
"C15","CAP0402","75.8201","65.5600","75.8201","65.5600","75.8201","66.0400","BottomLayer","270","1uF"
"C14","CAP0402","90.6551","58.4000","90.6551","58.4000","90.1751","58.4000","BottomLayer","360","100nF"
"C13","CAP0402","90.6651","57.2500","90.6651","57.2500","90.1851","57.2500","BottomLayer","360","1uF"
"C12","CAP0603","90.9401","59.7700","90.9401","59.7700","90.1901","59.7700","BottomLayer","360","10uF"
"C11","CAP0402","91.9301","70.1600","91.9301","70.1600","91.9301","69.6800","BottomLayer","90","100nF"
"C10","CAP0402","90.6101","35.8400","90.6101","35.8400","90.6101","36.3200","BottomLayer","270","10nF"
"C9","CAP0402","78.2901","77.6200","78.2901","77.6200","77.8101","77.6200","BottomLayer","360","1uF"
"C8","CAP0402","80.9801","77.6200","80.9801","77.6200","81.4601","77.6200","BottomLayer","180","100nF"
"C7","CAP0402","79.6601","72.4700","79.6601","72.4700","79.3206","72.1306","BottomLayer","45","1.2pF"
"C4","CAP0402","78.6601","46.8500","78.6601","46.8500","78.6601","46.3700","BottomLayer","90","100nF"
"C3","CAP0402","75.9701","57.4400","75.9701","57.4400","75.9701","56.9600","BottomLayer","90","1uF"
"C2","CAP0402","81.6801","52.0000","81.6801","52.0000","81.2001","52.0000","BottomLayer","360","470pF"
"C1","CAP0402","77.2601","52.2300","77.2601","52.2300","77.2601","52.7100","BottomLayer","270","33nF"
"U10","LGA-12","110.7001","76.8300","110.7001","76.8300","109.9501","76.0800","BottomLayer","360","LIS2DW12TR"
"C6","CAP0402","114.2101","76.1100","114.2101","76.1100","114.2101","76.5900","BottomLayer","270","100nF"
"C5","CAP0603","112.7901","76.3700","112.7901","76.3700","112.7901","75.6200","BottomLayer","90","10uF"
"A2","SR42I010-L","110.1801","86.3600","110.1801","86.3600","105.1301","82.0600","BottomLayer","180","SR42I010-L"
"TP5","TestPoint:1.2x1.2mm","110.9833","31.0700","110.9833","31.0700","110.9833","31.0700","TopLayer","90","TestPoint"
"TP4","TestPoint:1.2x1.2mm","108.9301","40.2600","108.9301","40.2600","108.9301","40.2600","TopLayer","90","TestPoint"
"TP3","TestPoint:1.2x1.2mm","98.7301","37.1000","98.7301","37.1000","98.7301","37.1000","TopLayer","90","TestPoint"
"TP2","TestPoint:1.2x1.2mm","98.7501","40.5300","98.7501","40.5300","98.7501","40.5300","TopLayer","90","TestPoint"
"A1","MPA-184","106.7347","51.9232","105.6347","50.8232","106.7347","51.9232","TopLayer","0","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","102.5151","46.9650","104.3501","46.9800","104.3501","11.8800","BottomLayer","180","BAT - 18650"
"C44","CAP0402","104.3301","22.5000","104.3301","22.5000","104.3301","22.0200","BottomLayer","90","100nF"
"C33","CAP0603","110.7351","53.9600","110.7351","53.9600","110.7351","54.7100","BottomLayer","270","4u7/16V"
"U1","S-LGA51","100.3601","56.9100","100.3601","56.9100","98.3601","54.9100","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","100.0001","85.7500","100.0001","85.7500","100.5001","85.0500","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","96.9001","83.0500","96.9001","83.0500","97.8701","84.0200","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","96.9001","86.2500","96.9001","86.2500","97.8701","87.2200","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","96.7001","88.3500","96.7001","88.3500","96.2001","88.3500","BottomLayer","360","2.2k"
"R35","RES0402","99.9001","89.3500","99.9001","89.3500","100.4001","89.3500","BottomLayer","180","330R"
"C45","CAP0402","99.9001","88.2500","99.9001","88.2500","99.4201","88.2500","BottomLayer","360","100nF"
"TAB3","WP-SMBU","100.2001","14.8500","100.3101","14.7000","100.2001","14.8500","TopLayer","0","WP-SMBU SMD"
"TAB1","WP-SMBU","111.4001","14.8500","111.2801","14.9200","111.4001","14.8500","TopLayer","0","WP-SMBU SMD"
"U13","SOT23-5","105.7301","46.2500","105.7301","46.2500","104.3801","45.3000","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","111.7197","39.1971","111.7197","39.1971","112.4697","37.7471","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","109.6901","32.0900","109.6901","32.0900","110.6601","33.0600","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","105.4501","22.4900","105.4501","22.4900","105.4501","21.9900","BottomLayer","90","10k"
"R33","RES0402","105.4501","24.5100","105.4501","24.5100","105.4501","24.0100","BottomLayer","90","165k"
"R32","RES0402","112.5901","30.9500","112.5901","30.9500","113.0901","30.9500","BottomLayer","180","100k"
"R31","RES0402","112.5901","32.0500","112.5901","32.0500","113.0901","32.0500","BottomLayer","180","100R"
"R30","RES0402","105.9151","39.9011","105.9151","39.9011","105.4151","39.9011","BottomLayer","360","10k"
"R29","RES0402","107.0601","43.6100","107.0601","43.6100","107.0601","43.1100","BottomLayer","90","2k"
"R28","RES0402","106.3901","41.4900","106.3901","41.4900","106.3901","40.9900","BottomLayer","90","52.3k"
"R27","RES0402","107.6901","33.2900","107.6901","33.2900","107.6901","32.7900","BottomLayer","90","10k"
"L6","SRN5020TA","110.8301","45.3300","110.8301","45.3300","112.6301","45.3300","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","108.6601","27.5300","108.6601","27.5300","109.5601","27.5300","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","107.7801","23.1000","107.7801","23.1000","107.7801","21.1350","BottomLayer","90","SMAJ28A"
"D3","MB1S","112.9501","24.2500","112.9501","24.2500","111.6801","27.5000","BottomLayer","0","MB1S"
"C43","CAP0402","110.2001","29.7500","110.2001","29.7500","110.6801","29.7500","BottomLayer","180","1uF"
"C42","CAP0603","107.8697","40.8871","107.8697","40.8871","107.8697","40.1371","BottomLayer","90","10uF"
"C41","CAP0603","109.4497","40.8671","109.4497","40.8671","109.4497","40.1171","BottomLayer","90","10uF"
"C40","CAP0402","105.8101","43.6300","105.8101","43.6300","105.8101","43.1500","BottomLayer","90","1uF"
"C39","CAP0402","113.8901","41.1900","113.8901","41.1900","113.8901","40.7100","BottomLayer","90","100nF"
"C32","CAP0805","109.1097","36.9171","109.1097","36.9171","109.1097","37.8671","BottomLayer","270","10uF /35V"
"C31","CAP0805","106.8797","36.9071","106.8797","36.9071","106.8797","37.8571","BottomLayer","270","10uF /35V"
"U4","Lora_Module_ES0","106.4505","66.1919","106.2303","66.4500","113.7362","65.1313","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","101.6068","60.0000","101.6068","60.0000","102.3068","60.0000","BottomLayer","180","9HT11-32.768KEZC-T"
"U9","SOT23-3AL","102.0601","28.1800","102.0601","28.1800","101.0901","29.1500","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","112.6851","54.0400","112.6851","54.0400","111.9351","55.0900","BottomLayer","360","MCP1810T"
"U7","WLP-6","98.7901","42.4900","98.7901","42.4900","98.9901","42.0900","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","97.4901","71.8500","97.4901","71.8500","97.8901","71.6500","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","98.3801","69.8400","98.3801","69.8400","98.8801","70.3900","BottomLayer","270","HHM22106C1"
"U3","QFN-12","101.4521","75.2503","101.4521","75.2500","100.4901","74.7500","BottomLayer","90","PE64102"
"U2","uDFN-6","100.1601","53.6000","100.1601","53.6000","100.4601","54.1000","BottomLayer","270","MAX2659"
"T3","VMT6","98.4401","75.5300","98.4401","75.5300","97.9401","75.1000","BottomLayer","90","VT6M1T2CR"
"T2","VMT6","114.6501","33.6300","114.6501","33.6300","115.0801","33.1300","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","98.7301","61.2400","98.7301","61.2400","98.2301","61.9150","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","98.3701","44.0300","98.3701","44.0300","98.8701","44.0300","BottomLayer","180","768k"
"R24","RES0402","98.0501","40.9300","98.0501","40.9300","97.5501","40.9300","BottomLayer","360","1M"
"R23","RES0402","98.5401","39.3700","98.5401","39.3700","98.5401","38.8700","BottomLayer","90","100R"
"R22","RES0402","97.0201","76.0400","97.0201","76.0400","97.0201","76.5400","BottomLayer","270","100k"
"R21","RES0402","97.0201","74.0300","97.0201","74.0300","97.0201","73.5300","BottomLayer","90","100R"
"R20","RES0402","98.6001","74.0000","98.6001","74.0000","99.1001","74.0000","BottomLayer","180","100k"
"R19","RES0402","96.9201","69.3400","96.9201","69.3400","96.9201","69.8400","BottomLayer","270","50R"
"R18","RES0402","113.7201","71.7400","113.7201","71.7400","113.2201","71.7400","BottomLayer","360","10k"
"R17","RES0402","111.7801","71.7000","111.7801","71.7000","111.7801","72.2000","BottomLayer","270","10k"
"R16","RES0402","115.3501","31.7900","115.3501","31.7900","115.3501","31.2900","BottomLayer","90","100k"
"R15","RES0402","113.0401","35.8500","113.0401","35.8500","113.0401","36.3500","BottomLayer","270","390R"
"R14","RES0402","114.2501","31.7900","114.2501","31.7900","114.2501","31.2900","BottomLayer","90","100R"
"R13","RES0402","114.6401","35.3200","114.6401","35.3200","115.1401","35.3200","BottomLayer","180","100k"
"R12","RES0402","113.0401","33.6300","113.0401","33.6300","113.0401","34.1300","BottomLayer","270","220R"
"R11","RES0402","111.6701","73.8100","111.6701","73.8100","111.6701","73.3100","BottomLayer","90","10k"
"R10","RES0402","112.7901","73.8100","112.7901","73.8100","112.7901","73.3100","BottomLayer","90","10k"
"R9","RES0402","97.7401","26.9200","97.7401","26.9200","97.7401","27.4200","BottomLayer","270","100R"
"R8","RES0402","98.7201","62.8300","98.7201","62.8300","99.2201","62.8300","BottomLayer","180","100k"
"R7","RES0402","100.2201","61.7100","100.2201","61.7100","100.2201","62.2100","BottomLayer","270","100k"
"R6","RES0402","97.2401","60.7000","97.2401","60.7000","97.2401","60.2000","BottomLayer","90","100k"
"R5","RES0402","97.2401","63.2800","97.2401","63.2800","97.2401","63.7800","BottomLayer","270","100k"
"R4","RES0402","101.5501","47.3300","101.5501","47.3300","102.0501","47.3300","BottomLayer","180","100k"
"R3","RES0402","98.5201","53.8000","98.5201","53.8000","98.0201","53.8000","BottomLayer","360","100k"
"R2","RES0402","103.5001","57.4000","103.5001","57.4000","103.5001","56.9000","BottomLayer","90","100R"
"R1","RES0402","99.0501","50.6700","99.0501","50.6700","98.5501","50.6700","BottomLayer","360","0R"
"L5","IND2.3X1.7","102.2201","42.4900","102.2201","42.4900","102.2201","41.6900","BottomLayer","90","2.2uH"
"L3","IND0402","104.4351","77.5900","104.4351","77.5900","103.9651","77.5900","BottomLayer","360","4.7nH"
"L1","IND0402","100.9201","52.0000","100.9201","52.0000","100.4501","52.0000","BottomLayer","360","8.2nH"
"D2","LED0603","96.3001","27.2200","96.3001","27.2200","96.3001","28.0200","BottomLayer","270","LED RED"
"D1","SOD-923","104.4901","51.3000","104.4901","51.3000","104.4901","50.7000","BottomLayer","90","ESD9R3.3ST5G"
"C36","CAP0402","99.8501","28.6700","99.8501","28.6700","99.8501","29.1500","BottomLayer","270","1uF"
"C34","CAP0402","111.9551","56.1000","111.9551","56.1000","111.4751","56.1000","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","97.7101","34.9684","97.7101","34.9684","96.7601","34.9684","BottomLayer","360","100uF"
"C29","CAP0805","97.7101","32.6684","97.7101","32.6684","96.7601","32.6684","BottomLayer","360","100uF"
"C28","CAP0805","97.7101","37.2300","97.7101","37.2300","96.7601","37.2300","BottomLayer","360","100uF"
"C24","CAP0603","98.5701","46.5800","98.5701","46.5800","98.5701","45.8300","BottomLayer","90","10uF"
"C23","CAP0603","100.9401","44.8400","100.9401","44.8400","100.1901","44.8400","BottomLayer","360","22uF/4V"
"C22","CAP0402","101.5701","46.2200","101.5701","46.2200","102.0501","46.2200","BottomLayer","180","100nF"
"C21","CAP0402","100.6501","38.7800","100.6501","38.7800","101.1301","38.7800","BottomLayer","180","100nF"
"C20","CAP0603","100.9301","40.1400","100.9301","40.1400","101.6801","40.1400","BottomLayer","180","10uF"
"C19","CAP0603","101.1901","37.2500","101.1901","37.2500","101.9401","37.2500","BottomLayer","180","10uF"
"C18","CAP0603","100.1701","42.4900","100.1701","42.4900","100.1701","43.2400","BottomLayer","270","10uF"
"C17","CAP0402","103.5001","55.3600","103.5001","55.3600","103.5001","54.8800","BottomLayer","90","10nF"
"C16","CAP0402","97.5001","77.6200","97.5001","77.6200","97.9801","77.6200","BottomLayer","180","100nF"
"C15","CAP0402","97.1201","65.5600","97.1201","65.5600","97.1201","66.0400","BottomLayer","270","1uF"
"C14","CAP0402","111.9551","58.4000","111.9551","58.4000","111.4751","58.4000","BottomLayer","360","100nF"
